Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:49:13
E(lx),3.92
Candle E(fc),0.36
CCT(K),100000
Duv,0.04221
CIE x,0.1669
CIE y,0.2046
CIE u,0.1303
CIE v,0.2397
CIE u',0.1303
CIE v',0.3596
SDCM,94.54
Ra,31.9
R1,10
R2,66
R3,33
R4,-8
R5,33
R6,66
R7,49
R8,6
R9,-99
R10,50
R11,-22
R12,49
R13,22
R14,58
R15,7
Ee(mW/c©O),0.002
S/P,5.122
Dominant(nm),480.90
Purity(%),67.7
Half width(nm),24.8
Peak(nm),457.3
Center(nm),461.0
Centroid(nm),489.4
R ratio(%),0.7
G ratio(%),30.9
B ratio(%),68.4
CIE1931 X,4.676
CIE1931 Y,5.732
CIE1931 Z,17.608
TLCI-2012,5
Integral Time(ms),5000.00
Peak Signal,32375
Dark Signal,3583
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
380,0.000018,
381,0.000101,
382,0.001113,
383,0.001602,
384,0.002426,
385,0.001944,
386,0.000951,
387,0.000294,
388,0.000164,
389,0.000424,
390,0.000410,
391,0.000611,
392,0.000251,
393,0.000305,
394,0.000412,
395,0.000301,
396,0.000292,
397,0.000017,
398,0.000121,
399,0.000145,
400,0.000156,
401,0.000164,
402,0.000466,
403,0.001113,
404,0.001031,
405,0.000978,
406,0.000110,
407,0.000047,
408,0.000028,
409,0.000000,
410,0.000057,
411,0.000140,
412,0.000235,
413,0.000387,
414,0.000284,
415,0.000231,
416,0.000116,
417,0.000281,
418,0.000859,
419,0.000828,
420,0.000755,
421,0.000033,
422,0.000000,
423,0.000155,
424,0.000713,
425,0.000728,
426,0.000646,
427,0.000260,
428,0.000449,
429,0.002186,
430,0.004988,
431,0.008629,
432,0.011319,
433,0.013285,
434,0.013978,
435,0.014470,
436,0.015783,
437,0.020104,
438,0.028002,
439,0.036522,
440,0.046399,
441,0.056264,
442,0.066896,
443,0.079756,
444,0.093206,
445,0.112133,
446,0.132939,
447,0.156800,
448,0.184243,
449,0.215159,
450,0.249830,
451,0.284219,
452,0.316693,
453,0.348681,
454,0.378052,
455,0.402724,
456,0.419252,
457,0.425965,
458,0.425187,
459,0.418130,
460,0.403819,
461,0.385966,
462,0.366593,
463,0.347486,
464,0.329152,
