Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:27:59
E(lx),0.35
Candle E(fc),0.03
CCT(K),100000
Duv,0.03065
CIE x,0.1649
CIE y,0.1769
CIE u,0.1376
CIE v,0.2215
CIE u',0.1376
CIE v',0.3322
SDCM,92.81
Ra,31.4
R1,20
R2,69
R3,19
R4,-11
R5,39
R6,67
R7,40
R8,8
R9,-99
R10,50
R11,-26
R12,59
R13,31
R14,52
R15,19
Ee(mW/c©O),0.000
S/P,5.671
Dominant(nm),478.30
Purity(%),71.6
Half width(nm),17.0
Peak(nm),455.5
Center(nm),458.8
Centroid(nm),505.9
R ratio(%),9.4
G ratio(%),23.9
B ratio(%),66.7
CIE1931 X,0.476
CIE1931 Y,0.510
CIE1931 Z,1.898
TLCI-2012,15
Integral Time(ms),5000.00
Peak Signal,7304
Dark Signal,3630
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
380,0.000146,
381,0.000370,
382,0.001786,
383,0.002458,
384,0.003331,
385,0.002672,
386,0.001259,
387,0.000370,
388,0.000395,
389,0.000911,
390,0.000881,
391,0.001405,
392,0.000722,
393,0.000739,
394,0.000620,
395,0.000340,
396,0.000330,
397,0.000079,
398,0.000060,
399,0.000057,
400,0.000100,
401,0.000261,
402,0.000679,
403,0.001557,
404,0.001457,
405,0.001548,
406,0.000524,
407,0.000292,
408,0.000171,
409,0.000010,
410,0.000135,
411,0.000274,
412,0.000337,
413,0.000552,
414,0.000406,
415,0.000367,
416,0.000267,
417,0.000252,
418,0.000654,
419,0.000590,
420,0.000530,
421,0.000017,
422,0.000000,
423,0.000000,
424,0.000105,
425,0.000104,
426,0.000103,
427,0.000026,
428,0.000000,
429,0.000175,
430,0.000466,
431,0.001478,
432,0.001604,
433,0.001518,
434,0.000710,
435,0.000193,
436,0.000053,
437,0.000492,
438,0.001503,
439,0.002360,
440,0.003508,
441,0.004539,
442,0.004807,
443,0.005590,
444,0.005551,
445,0.007826,
446,0.009883,
447,0.012439,
448,0.016177,
449,0.020883,
450,0.027300,
451,0.032726,
452,0.036452,
453,0.041267,
454,0.045690,
455,0.050028,
456,0.051339,
457,0.050990,
458,0.050154,
459,0.049067,
460,0.046567,
461,0.043581,
462,0.041149,
463,0.039559,
464,0.038364,
465,0.036620,
466,0.034697,
467,0.032240,
468,0.030672,
469,0.028376,
470,0.027141,
471,0.025119,
472,0.024327,
473,0.023673,
474,0.022487,
475,0.021644,
476,0.021072,
477,0.019309,
478,0.018491,
479,0.018049,
480,0.017316,
481,0.015784,
482,0.014384,
483,0.013568,
484,0.013960,
485,0.012941,
486,0.010612,
487,0.008159,
488,0.006537,
489,0.006998,
490,0.008035,
491,0.009912,
492,0.009930,
493,0.010052,
494,0.010640,
495,0.008847,
496,0.007725,
497,0.006091,
498,0.006626,
499,0.007948,
500,0.009627,
501,0.009776,
502,0.008292,
503,0.007683,
504,0.007763,
505,0.008617,
506,0.008227,
507,0.006207,
508,0.006660,
509,0.006819,
510,0.007283,
511,0.007274,
512,0.006696,
513,0.006194,
514,0.006389,
515,0.006253,
516,0.007498,
517,0.007444,
518,0.006519,
519,0.005259,
520,0.004717,
521,0.005067,
522,0.005382,
523,0.006062,
524,0.006885,
525,0.006654,
526,0.006614,
527,0.007138,
528,0.006575,
529,0.006835,
530,0.006467,
531,0.007036,
532,0.007418,
533,0.006889,
534,0.006561,
535,0.008324,
536,0.010118,
537,0.009667,
538,0.008837,
539,0.006808,
540,0.006120,
541,0.005510,
542,0.006304,
543,0.008227,
544,0.008881,
545,0.009435,
546,0.008110,
547,0.007014,
548,0.005876,
549,0.003926,
550,0.003158,
551,0.004004,
552,0.005111,
553,0.006335,
554,0.005597,
555,0.003808,
556,0.002570,
557,0.002138,
558,0.001951,
559,0.002661,
560,0.003645,
561,0.004752,
562,0.004900,
563,0.005192,
564,0.006011,
565,0.006930,
566,0.005986,
567,0.003558,
568,0.001542,
569,0.002073,
570,0.002986,
571,0.003388,
572,0.003197,
573,0.002340,
574,0.002462,
575,0.002396,
576,0.002805,
577,0.003632,
578,0.004314,
579,0.003702,
580,0.003092,
581,0.002949,
582,0.003425,
583,0.003160,
584,0.002099,
585,0.000532,
586,0.000000,
587,0.000070,
588,0.000189,
589,0.000244,
590,0.000288,
591,0.000120,
592,0.000416,
593,0.000820,
594,0.001366,
595,0.001389,
596,0.001661,
597,0.001418,
598,0.001480,
599,0.001090,
600,0.000496,
601,0.000166,
602,0.000144,
603,0.000209,
604,0.000229,
605,0.000411,
606,0.000280,
607,0.000373,
608,0.000271,
609,0.000164,
610,0.000188,
611,0.000257,
612,0.000248,
613,0.000249,
614,0.000007,
615,0.000000,
616,0.000000,
617,0.000000,
618,0.000047,
619,0.000300,
620,0.000301,
621,0.000302,
622,0.000083,
623,0.000000,
624,0.000251,
625,0.000371,
626,0.000372,
627,0.000307,
628,0.000187,
629,0.000750,
630,0.000759,
631,0.000687,
632,0.000226,
633,0.000002,
634,0.000003,
635,0.000003,
636,0.000003,
637,0.000381,
638,0.000439,
639,0.000645,
640,0.000536,
641,0.000706,
642,0.000800,
643,0.000871,
644,0.000744,
645,0.000388,
646,0.000380,
647,0.000087,
648,0.000029,
649,0.000131,
650,0.000132,
651,0.000133,
652,0.000067,
653,0.000042,
654,0.000105,
655,0.000106,
656,0.000107,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000000,
661,0.000282,
662,0.000991,
663,0.001093,
664,0.001499,
665,0.002300,
666,0.002280,
667,0.002989,
668,0.001930,
669,0.001424,
670,0.001012,
671,0.000083,
672,0.000135,
673,0.000876,
674,0.001267,
675,0.001205,
676,0.000846,
677,0.000451,
678,0.000328,
679,0.000426,
680,0.000944,
681,0.001787,
682,0.002153,
683,0.001944,
684,0.000931,
685,0.000139,
686,0.000007,
687,0.000186,
688,0.000199,
689,0.000236,
690,0.000136,
691,0.000049,
692,0.000010,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000037,
699,0.000297,
700,0.000299,
701,0.000302,
702,0.000104,
703,0.000053,
704,0.000367,
705,0.000548,
706,0.000884,
707,0.002803,
708,0.002784,
709,0.004011,
710,0.002928,
711,0.001599,
712,0.001665,
713,0.000891,
714,0.001302,
715,0.001510,
716,0.003514,
717,0.004638,
718,0.004556,
719,0.002741,
720,0.000331,
721,0.000345,
722,0.000632,
723,0.000639,
724,0.000525,
725,0.000269,
726,0.000181,
727,0.000176,
728,0.000353,
729,0.001198,
730,0.001616,
731,0.001634,
732,0.000840,
733,0.000032,
734,0.000000,
735,0.000000,
736,0.000412,
737,0.000454,
738,0.000459,
739,0.000270,
740,0.000046,
741,0.000219,
742,0.000221,
743,0.000223,
744,0.000064,
745,0.000102,
746,0.000257,
747,0.000259,
748,0.000262,
749,0.000053,
750,0.001341,
751,0.001643,
752,0.002434,
753,0.004751,
754,0.003729,
755,0.003752,
756,0.001590,
757,0.000090,
758,0.000375,
759,0.001601,
760,0.004821,
761,0.007161,
762,0.006529,
763,0.004858,
764,0.000848,
765,0.000000,
766,0.000000,
767,0.000000,
768,0.001399,
769,0.001598,
770,0.001740,
771,0.001842,
772,0.003688,
773,0.005881,
774,0.005585,
775,0.004113,
776,0.003751,
777,0.005139,
778,0.006924,
779,0.006949,
780,0.003162,
