Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:13:32
E(lx),0.94
Candle E(fc),0.09
CCT(K),100000
Duv,0.04107
CIE x,0.1600
CIE y,0.1900
CIE u,0.1290
CIE v,0.2298
CIE u',0.1290
CIE v',0.3448
SDCM,97.98
Ra,28.0
R1,8
R2,63
R3,25
R4,-14
R5,31
R6,61
R7,44
R8,6
R9,-99
R10,44
R11,-32
R12,51
R13,18
R14,54
R15,10
Ee(mW/c©O),0.000
S/P,5.567
Dominant(nm),480.00
Purity(%),71.5
Half width(nm),22.1
Peak(nm),458.8
Center(nm),459.9
Centroid(nm),494.8
R ratio(%),4.2
G ratio(%),27.1
B ratio(%),68.7
CIE1931 X,1.156
CIE1931 Y,1.373
CIE1931 Z,4.698
TLCI-2012,7
Integral Time(ms),5000.00
Peak Signal,12050
Dark Signal,3869
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
501,0.024676,
502,0.023491,
503,0.022615,
504,0.022273,
505,0.023109,
506,0.022925,
507,0.021171,
508,0.022025,
509,0.022215,
510,0.021783,
511,0.020922,
512,0.019527,
513,0.018904,
514,0.019186,
515,0.019165,
516,0.020411,
517,0.019938,
518,0.018573,
519,0.017376,
520,0.017006,
521,0.017601,
522,0.018013,
523,0.019147,
524,0.020326,
525,0.019949,
526,0.019975,
527,0.020841,
528,0.020466,
529,0.020795,
530,0.020040,
531,0.020974,
532,0.021156,
533,0.020257,
534,0.019183,
535,0.020665,
536,0.022682,
537,0.022070,
538,0.020752,
539,0.018289,
540,0.016963,
541,0.016336,
542,0.017049,
543,0.019386,
544,0.020473,
545,0.021851,
546,0.020607,
547,0.018857,
548,0.016411,
549,0.013405,
550,0.012203,
551,0.013216,
552,0.014442,
553,0.015711,
554,0.014563,
555,0.012691,
556,0.010793,
557,0.010861,
558,0.010653,
559,0.011481,
560,0.012510,
561,0.012973,
562,0.012321,
563,0.011706,
564,0.012309,
565,0.013857,
566,0.012947,
567,0.009035,
568,0.006361,
569,0.006710,
570,0.008467,
571,0.009337,
572,0.008491,
573,0.007149,
574,0.007129,
575,0.006358,
576,0.006019,
577,0.006453,
578,0.007282,
579,0.007179,
580,0.006748,
581,0.006342,
582,0.006050,
583,0.004932,
584,0.003005,
585,0.000879,
586,0.000076,
587,0.000225,
588,0.000506,
589,0.000722,
590,0.000845,
591,0.000450,
592,0.000619,
593,0.000983,
594,0.001346,
595,0.001307,
596,0.001737,
597,0.001669,
598,0.001729,
599,0.001179,
600,0.000309,
601,0.000070,
602,0.000101,
603,0.000135,
604,0.000159,
605,0.000553,
606,0.000527,
607,0.000616,
608,0.000384,
609,0.000136,
610,0.000143,
611,0.000224,
612,0.000220,
613,0.000221,
614,0.000010,
615,0.000000,
616,0.000021,
617,0.000021,
618,0.000072,
619,0.000295,
620,0.000285,
621,0.000286,
622,0.000074,
623,0.000000,
624,0.000375,
625,0.000572,
626,0.000574,
627,0.000485,
628,0.000330,
629,0.001205,
630,0.001226,
631,0.001093,
632,0.000355,
633,0.000047,
634,0.000078,
635,0.000079,
636,0.000063,
637,0.000256,
638,0.000336,
639,0.000680,
640,0.000633,
641,0.000958,
642,0.000977,
643,0.000972,
644,0.000730,
645,0.000296,
646,0.000287,
647,0.000068,
648,0.000052,
649,0.000060,
650,0.000061,
651,0.000061,
652,0.000031,
653,0.000000,
654,0.000000,
655,0.000000,
656,0.000000,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000000,
661,0.000134,
662,0.000917,
663,0.001027,
664,0.001639,
665,0.003011,
666,0.003147,
667,0.004219,
668,0.002876,
669,0.002108,
670,0.001322,
671,0.000394,
672,0.000395,
673,0.001181,
674,0.004273,
675,0.004297,
676,0.004114,
677,0.002163,
678,0.000507,
679,0.000580,
680,0.000587,
681,0.001110,
682,0.001332,
683,0.001278,
684,0.000701,
685,0.000145,
686,0.000000,
687,0.000131,
688,0.000132,
689,0.000133,
690,0.000067,
691,0.000000,
692,0.000000,
693,0.000053,
694,0.000071,
695,0.000071,
696,0.000054,
697,0.000000,
698,0.000025,
699,0.000195,
700,0.000197,
701,0.000198,
702,0.000068,
703,0.000104,
704,0.000483,
705,0.000673,
706,0.001232,
707,0.003971,
708,0.004052,
709,0.005162,
710,0.003311,
711,0.001427,
712,0.001718,
713,0.001709,
714,0.002132,
715,0.002478,
716,0.003774,
717,0.004118,
718,0.003935,
719,0.001945,
720,0.000171,
721,0.000688,
722,0.001003,
723,0.001014,
724,0.001024,
725,0.000574,
726,0.000544,
727,0.000414,
728,0.000376,
729,0.001055,
730,0.001315,
731,0.001329,
732,0.000570,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000785,
737,0.000871,
738,0.000880,
739,0.000524,
740,0.000010,
741,0.000041,
742,0.000041,
743,0.000042,
744,0.000011,
745,0.000068,
746,0.000173,
747,0.000174,
748,0.000609,
749,0.000539,
750,0.001314,
751,0.001298,
752,0.001605,
753,0.003822,
754,0.003299,
755,0.004133,
756,0.002355,
757,0.001019,
758,0.000836,
759,0.001309,
760,0.004643,
761,0.007056,
762,0.006522,
763,0.005207,
764,0.001006,
765,0.000426,
766,0.000404,
767,0.000321,
768,0.000815,
769,0.000923,
770,0.001039,
771,0.001310,
772,0.003292,
773,0.005469,
774,0.005209,
775,0.004102,
776,0.002822,
777,0.004133,
778,0.005812,
779,0.005907,
780,0.003009,
