Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:30:59
E(lx),12.49
Candle E(fc),1.16
CCT(K),100000
Duv,0.04191
CIE x,0.1655
CIE y,0.2015
CIE u,0.1301
CIE v,0.2376
CIE u',0.1301
CIE v',0.3565
SDCM,95.17
Ra,30.6
R1,8
R2,66
R3,31
R4,-10
R5,32
R6,66
R7,48
R8,4
R9,-99
R10,50
R11,-26
R12,49
R13,20
R14,57
R15,6
Ee(mW/c©O),0.006
S/P,5.183
Dominant(nm),480.70
Purity(%),68.5
Half width(nm),24.6
Peak(nm),456.6
Center(nm),460.9
Centroid(nm),487.7
R ratio(%),0.1
G ratio(%),30.6
B ratio(%),69.3
CIE1931 X,15.020
CIE1931 Y,18.286
CIE1931 Z,57.458
TLCI-2012,4
Integral Time(ms),2500.00
Peak Signal,49998
Dark Signal,2932
Compensate level,2844
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
380,0.000000,
381,0.000003,
382,0.001506,
383,0.001950,
384,0.001975,
385,0.001336,
386,0.000399,
387,0.000342,
388,0.000208,
389,0.000119,
390,0.000115,
391,0.000111,
392,0.000000,
393,0.000000,
394,0.000000,
395,0.000000,
396,0.000248,
397,0.000273,
398,0.000266,
399,0.000096,
400,0.000005,
401,0.000022,
402,0.000101,
403,0.000183,
404,0.000171,
405,0.000134,
406,0.000000,
407,0.000000,
408,0.000000,
409,0.000000,
410,0.000000,
411,0.000000,
412,0.000000,
413,0.000000,
414,0.000000,
415,0.000000,
416,0.000000,
417,0.000000,
418,0.000000,
419,0.000000,
420,0.000000,
421,0.000000,
422,0.000001,
423,0.000022,
424,0.000132,
425,0.000131,
426,0.000156,
427,0.000374,
428,0.001756,
429,0.005394,
430,0.010888,
431,0.018376,
432,0.024364,
433,0.029928,
434,0.035554,
435,0.042826,
436,0.052672,
437,0.069080,
438,0.091124,
439,0.116662,
440,0.145976,
441,0.178303,
442,0.215519,
443,0.258590,
444,0.307014,
445,0.365738,
446,0.433965,
447,0.515073,
448,0.607867,
449,0.712114,
450,0.822652,
451,0.936007,
452,1.045910,
453,1.149760,
454,1.242770,
455,1.319668,
456,1.373770,
457,1.396181,
458,1.394059,
459,1.373897,
460,1.332976,
461,1.278831,
462,1.214920,
463,1.146743,
464,1.081377,
465,1.020333,
466,0.970480,
467,0.927240,
468,0.892040,
469,0.859918,
470,0.831238,
471,0.800748,
472,0.768896,
473,0.733961,
474,0.701557,
475,0.663910,
476,0.624395,
477,0.585590,
478,0.549705,
479,0.518675,
480,0.491530,
481,0.465645,
482,0.443539,
483,0.425241,
484,0.410931,
485,0.398052,
486,0.385414,
487,0.375824,
488,0.366749,
489,0.361305,
490,0.355904,
491,0.350882,
492,0.342893,
493,0.335282,
494,0.328246,
495,0.321052,
496,0.314936,
497,0.308659,
498,0.306348,
499,0.302426,
500,0.299705,
501,0.296234,
502,0.291099,
503,0.288566,
504,0.286279,
505,0.284238,
506,0.280670,
507,0.276378,
508,0.274972,
509,0.272710,
510,0.270103,
511,0.265185,
512,0.260315,
513,0.256097,
514,0.252874,
515,0.251488,
516,0.251310,
517,0.250346,
518,0.249081,
519,0.247385,
520,0.246338,
521,0.246382,
522,0.246007,
523,0.247661,
524,0.249659,
525,0.250574,
526,0.251564,
527,0.252955,
528,0.251933,
529,0.251079,
530,0.248610,
531,0.247873,
532,0.249179,
533,0.249309,
534,0.249210,
535,0.250534,
536,0.251013,
537,0.249886,
538,0.247642,
539,0.244254,
540,0.241968,
541,0.239790,
542,0.238976,
543,0.239163,
544,0.238537,
545,0.237066,
546,0.233983,
547,0.229110,
548,0.223967,
549,0.218721,
550,0.215443,
551,0.214590,
552,0.212300,
553,0.210403,
554,0.206114,
555,0.201011,
556,0.195671,
557,0.190867,
558,0.187637,
559,0.184744,
560,0.183061,
561,0.181132,
562,0.177571,
563,0.176302,
564,0.174520,
565,0.172771,
566,0.168004,
567,0.158921,
568,0.151052,
569,0.147354,
570,0.145085,
571,0.141141,
572,0.134585,
573,0.126350,
574,0.121185,
575,0.116683,
576,0.112480,
577,0.107612,
578,0.102168,
579,0.095743,
580,0.089470,
581,0.082331,
582,0.076189,
583,0.068865,
584,0.060736,
585,0.053607,
586,0.046832,
587,0.040589,
588,0.036622,
589,0.033512,
590,0.032646,
591,0.029166,
592,0.025748,
593,0.022699,
594,0.020103,
595,0.016542,
596,0.013228,
597,0.010398,
598,0.008085,
599,0.005806,
600,0.002385,
601,0.000450,
602,0.000005,
603,0.000000,
604,0.000032,
605,0.000514,
606,0.000588,
607,0.000592,
608,0.000329,
609,0.000000,
610,0.000119,
611,0.000198,
612,0.000199,
613,0.000179,
614,0.000000,
615,0.000000,
616,0.000000,
617,0.000000,
618,0.000000,
619,0.000000,
620,0.000023,
621,0.000029,
622,0.000029,
623,0.000014,
624,0.000000,
625,0.000000,
626,0.000000,
627,0.000000,
628,0.000000,
629,0.000000,
630,0.000000,
631,0.000000,
632,0.000000,
633,0.000000,
634,0.000000,
635,0.000000,
636,0.000000,
637,0.000031,
638,0.000031,
639,0.000031,
640,0.000041,
641,0.000591,
642,0.000809,
643,0.000814,
644,0.000480,
645,0.000000,
646,0.000000,
647,0.000000,
648,0.000000,
649,0.000000,
650,0.000000,
651,0.000000,
652,0.000000,
653,0.000000,
654,0.000000,
655,0.000000,
656,0.000000,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000000,
661,0.000070,
662,0.000248,
663,0.000294,
664,0.000533,
665,0.001125,
