Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:39:40
E(lx),5.47
Candle E(fc),0.51
CCT(K),100000
Duv,0.04042
CIE x,0.1694
CIE y,0.2050
CIE u,0.1323
CIE v,0.2402
CIE u',0.1323
CIE v',0.3603
SDCM,92.39
Ra,34.0
R1,13
R2,68
R3,35
R4,-5
R5,35
R6,69
R7,50
R8,7
R9,-99
R10,54
R11,-19
R12,50
R13,25
R14,59
R15,9
Ee(mW/c©O),0.003
S/P,5.040
Dominant(nm),480.80
Purity(%),66.9
Half width(nm),24.4
Peak(nm),456.2
Center(nm),460.5
Centroid(nm),489.6
R ratio(%),0.8
G ratio(%),31.2
B ratio(%),68.1
CIE1931 X,6.618
CIE1931 Y,8.009
CIE1931 Z,24.434
TLCI-2012,5
Integral Time(ms),5000.00
Peak Signal,42869
Dark Signal,3385
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
639,0.000895,
640,0.000754,
641,0.001018,
642,0.001332,
643,0.001401,
644,0.001119,
645,0.000513,
646,0.000431,
647,0.000159,
648,0.000052,
649,0.000000,
650,0.000000,
651,0.000000,
652,0.000000,
653,0.000028,
654,0.000071,
655,0.000071,
656,0.000072,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000000,
661,0.000329,
662,0.000846,
663,0.000924,
664,0.001179,
665,0.001705,
666,0.001620,
667,0.002228,
668,0.001323,
669,0.001157,
670,0.000764,
671,0.000098,
672,0.000129,
673,0.000570,
674,0.001189,
675,0.001130,
676,0.001052,
677,0.000791,
678,0.000575,
679,0.000735,
680,0.000952,
681,0.001490,
682,0.001817,
683,0.001677,
684,0.000811,
685,0.000297,
686,0.000000,
687,0.000199,
688,0.000200,
689,0.000201,
690,0.000101,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000000,
699,0.000003,
700,0.000003,
701,0.000003,
702,0.000002,
703,0.000045,
704,0.000344,
705,0.000519,
706,0.000835,
707,0.002650,
708,0.002710,
709,0.003481,
710,0.002457,
711,0.001015,
712,0.001046,
713,0.000602,
714,0.000895,
715,0.001107,
716,0.002665,
717,0.003415,
718,0.003361,
719,0.001978,
720,0.000183,
721,0.000214,
722,0.000523,
723,0.000529,
724,0.000493,
725,0.000262,
726,0.000134,
727,0.000107,
728,0.000279,
729,0.001070,
730,0.001469,
731,0.001485,
732,0.000805,
733,0.000022,
734,0.000000,
735,0.000000,
736,0.000291,
737,0.000320,
738,0.000324,
739,0.000190,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000008,
746,0.000019,
747,0.000019,
748,0.000345,
749,0.000411,
750,0.001213,
751,0.001274,
752,0.001297,
753,0.002615,
754,0.002073,
755,0.002537,
756,0.001448,
757,0.000552,
758,0.000548,
759,0.001340,
760,0.003974,
761,0.005695,
762,0.005030,
763,0.004087,
764,0.000889,
765,0.000461,
766,0.000351,
767,0.000000,
768,0.001657,
769,0.001894,
770,0.002008,
771,0.001840,
772,0.003046,
773,0.004060,
774,0.003934,
775,0.002390,
776,0.001092,
777,0.002012,
778,0.003524,
779,0.003891,
780,0.002776,
