Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:00:17
E(lx),0.82
Candle E(fc),0.08
CCT(K),100000
Duv,0.03136
CIE x,0.1557
CIE y,0.1629
CIE u,0.1341
CIE v,0.2105
CIE u',0.1341
CIE v',0.3157
SDCM,99.25
Ra,21.9
R1,9
R2,61
R3,7
R4,-24
R5,31
R6,57
R7,34
R8,0
R9,-99
R10,36
R11,-44
R12,56
R13,19
R14,45
R15,13
Ee(mW/c©O),0.000
S/P,6.248
Dominant(nm),477.70
Purity(%),76.1
Half width(nm),20.6
Peak(nm),455.5
Center(nm),459.5
Centroid(nm),492.5
R ratio(%),4.7
G ratio(%),22.9
B ratio(%),72.5
CIE1931 X,1.141
CIE1931 Y,1.194
CIE1931 Z,4.994
TLCI-2012,7
Integral Time(ms),5000.00
Peak Signal,13665
Dark Signal,4535
Compensate level,2846
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
458,0.132348,
459,0.130363,
460,0.126264,
461,0.120733,
462,0.115015,
463,0.109470,
464,0.104057,
465,0.097787,
466,0.091860,
467,0.086259,
468,0.082256,
469,0.077813,
470,0.074264,
471,0.070425,
472,0.067409,
473,0.064338,
474,0.060896,
475,0.057319,
476,0.053994,
477,0.049556,
478,0.046052,
479,0.043792,
480,0.041153,
481,0.037768,
482,0.035029,
483,0.033290,
484,0.032770,
485,0.030452,
486,0.026875,
487,0.023902,
488,0.022304,
489,0.022670,
490,0.023740,
491,0.025082,
492,0.024709,
493,0.024335,
494,0.024469,
495,0.022500,
496,0.021347,
497,0.019792,
498,0.020034,
499,0.020866,
500,0.022176,
501,0.022054,
502,0.020585,
503,0.019702,
504,0.019347,
505,0.020063,
506,0.020093,
507,0.018443,
508,0.018882,
509,0.018579,
510,0.018359,
511,0.017865,
512,0.016793,
513,0.015984,
514,0.016018,
515,0.016041,
516,0.017483,
517,0.017510,
518,0.016537,
519,0.015111,
520,0.014527,
521,0.014851,
522,0.015443,
523,0.016724,
524,0.017672,
525,0.017525,
526,0.017494,
527,0.017907,
528,0.017061,
529,0.016657,
530,0.015837,
531,0.016742,
532,0.017176,
533,0.016878,
534,0.016238,
535,0.018264,
536,0.019907,
537,0.019228,
538,0.017563,
539,0.014828,
540,0.013910,
541,0.013338,
542,0.014350,
543,0.016095,
544,0.016934,
545,0.017777,
546,0.016907,
547,0.015832,
548,0.014331,
549,0.011673,
550,0.010291,
551,0.011039,
552,0.012168,
553,0.013527,
554,0.012665,
555,0.010550,
556,0.008919,
557,0.008557,
558,0.008596,
559,0.009477,
560,0.010088,
561,0.010360,
562,0.009580,
563,0.009545,
564,0.010431,
565,0.011614,
566,0.010182,
567,0.006756,
568,0.004468,
569,0.004997,
570,0.006418,
571,0.006657,
572,0.005919,
573,0.004963,
574,0.005146,
575,0.005032,
576,0.004969,
577,0.005000,
578,0.004846,
579,0.003779,
580,0.003392,
581,0.003478,
582,0.004330,
583,0.003839,
584,0.002501,
585,0.000908,
586,0.000312,
587,0.000242,
588,0.000222,
589,0.000174,
590,0.000296,
591,0.000277,
592,0.000703,
593,0.000972,
594,0.001575,
595,0.001573,
596,0.001844,
597,0.001675,
598,0.001551,
599,0.001118,
600,0.000354,
601,0.000084,
602,0.000170,
603,0.000336,
604,0.000478,
605,0.000939,
606,0.000936,
607,0.001009,
608,0.000812,
609,0.000517,
610,0.000637,
611,0.000630,
612,0.000597,
613,0.000352,
614,0.000005,
615,0.000000,
616,0.000000,
617,0.000000,
618,0.000053,
619,0.000366,
620,0.000367,
621,0.000368,
622,0.000105,
623,0.000000,
624,0.000188,
625,0.000276,
626,0.000277,
627,0.000227,
628,0.000385,
629,0.001230,
630,0.001250,
631,0.001065,
632,0.000411,
633,0.000072,
634,0.000092,
635,0.000051,
636,0.000041,
637,0.000548,
638,0.000601,
639,0.000610,
640,0.000450,
641,0.000663,
642,0.000940,
643,0.001037,
644,0.000790,
645,0.000381,
646,0.000354,
647,0.000141,
648,0.000038,
649,0.000082,
650,0.000082,
651,0.000063,
652,0.000022,
653,0.000059,
654,0.000148,
655,0.000149,
656,0.000150,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000052,
661,0.000744,
662,0.001915,
663,0.002034,
664,0.002069,
665,0.002059,
666,0.001993,
667,0.002956,
668,0.002129,
669,0.001784,
670,0.000974,
671,0.000022,
672,0.000042,
673,0.000416,
674,0.001100,
675,0.001139,
676,0.001110,
677,0.000856,
678,0.000677,
679,0.000997,
680,0.001573,
681,0.002411,
682,0.002557,
683,0.002239,
684,0.000957,
685,0.000239,
686,0.000071,
687,0.000600,
688,0.000616,
689,0.000659,
690,0.000286,
691,0.000053,
692,0.000011,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000065,
699,0.000640,
700,0.000657,
701,0.000701,
702,0.000368,
703,0.000310,
704,0.000937,
705,0.001432,
706,0.001672,
707,0.003040,
708,0.002467,
709,0.003071,
710,0.002090,
711,0.001237,
712,0.001900,
713,0.001683,
714,0.001968,
715,0.001610,
716,0.002749,
717,0.003526,
718,0.003424,
719,0.002256,
720,0.000206,
721,0.000494,
722,0.001112,
723,0.001135,
724,0.001594,
725,0.001153,
726,0.000917,
727,0.000638,
728,0.000589,
729,0.001976,
730,0.002578,
731,0.002605,
732,0.001183,
733,0.000075,
734,0.000080,
735,0.000107,
736,0.000731,
737,0.000763,
738,0.000722,
739,0.000933,
740,0.000692,
741,0.000816,
742,0.000572,
743,0.000380,
744,0.000366,
745,0.000471,
746,0.000671,
747,0.000542,
748,0.001628,
749,0.001748,
750,0.002605,
751,0.002497,
752,0.002188,
753,0.004293,
754,0.003728,
755,0.004741,
756,0.002883,
757,0.001550,
758,0.000972,
759,0.001620,
760,0.004575,
761,0.007607,
762,0.006837,
763,0.006451,
764,0.002684,
765,0.001521,
766,0.001272,
767,0.000330,
768,0.001882,
769,0.002195,
770,0.002580,
771,0.002485,
772,0.003718,
773,0.004882,
774,0.004497,
775,0.002885,
776,0.002139,
777,0.003944,
778,0.005665,
779,0.005752,
780,0.003413,
