Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:23:00
E(lx),103.40
Candle E(fc),9.61
CCT(K),100000
Duv,0.03026
CIE x,0.1650
CIE y,0.1763
CIE u,0.1379
CIE v,0.2211
CIE u',0.1379
CIE v',0.3316
SDCM,92.71
Ra,29.4
R1,14
R2,70
R3,18
R4,-13
R5,36
R6,68
R7,41
R8,1
R9,-99
R10,54
R11,-28
R12,59
R13,28
R14,51
R15,11
Ee(mW/c©O),0.055
S/P,5.595
Dominant(nm),478.20
Purity(%),71.6
Half width(nm),22.8
Peak(nm),456.6
Center(nm),459.7
Centroid(nm),484.3
R ratio(%),0.2
G ratio(%),27.0
B ratio(%),72.8
CIE1931 X,141.664
CIE1931 Y,151.389
CIE1931 Z,565.420
TLCI-2012,5
Integral Time(ms),270.00
Peak Signal,53825
Dark Signal,2431
Compensate level,2862
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
380,0.000000,
381,0.000000,
382,0.000000,
383,0.000000,
384,0.000000,
385,0.000000,
386,0.000000,
387,0.000000,
388,0.000000,
389,0.000000,
390,0.000000,
391,0.000000,
392,0.000000,
393,0.000000,
394,0.000000,
395,0.000000,
396,0.000000,
397,0.000000,
398,0.000000,
399,0.000000,
400,0.000000,
401,0.000000,
402,0.000000,
403,0.000000,
404,0.000000,
405,0.000000,
406,0.000000,
407,0.000000,
408,0.000000,
409,0.000000,
410,0.000000,
411,0.000000,
412,0.000000,
413,0.000000,
414,0.000000,
415,0.000000,
416,0.000000,
417,0.000000,
418,0.000000,
419,0.000000,
420,0.000000,
421,0.000540,
422,0.004943,
423,0.012249,
424,0.023145,
425,0.034978,
426,0.051088,
427,0.073343,
428,0.102774,
429,0.141251,
430,0.188300,
431,0.243617,
432,0.312895,
433,0.394487,
434,0.496118,
435,0.620244,
436,0.752816,
437,0.933434,
438,1.149061,
439,1.402024,
440,1.691428,
441,2.025365,
442,2.406910,
443,2.850345,
444,3.372585,
445,3.985316,
446,4.691629,
447,5.510899,
448,6.439349,
449,7.474502,
450,8.579072,
451,9.712035,
452,10.829554,
453,11.881126,
454,12.830766,
455,13.554075,
456,14.027701,
457,14.125915,
458,13.929525,
459,13.614781,
460,13.102695,
461,12.502490,
462,11.822729,
463,11.078399,
464,10.359219,
465,9.712661,
466,9.170669,
467,8.737030,
468,8.384334,
469,8.067948,
470,7.758277,
471,7.430824,
472,7.077511,
473,6.697966,
474,6.361550,
475,5.961697,
476,5.570800,
477,5.193168,
478,4.837204,
479,4.513863,
480,4.230724,
481,3.984733,
482,3.781446,
483,3.614012,
484,3.477759,
485,3.359594,
486,3.254830,
487,3.176187,
488,3.088712,
489,3.006854,
490,2.927703,
491,2.854167,
492,2.785651,
493,2.718127,
494,2.650723,
495,2.585588,
496,2.533441,
497,2.488603,
498,2.459679,
499,2.424513,
500,2.391313,
501,2.360158,
502,2.330880,
503,2.307240,
504,2.281265,
505,2.256097,
506,2.233100,
507,2.217379,
508,2.200117,
509,2.172688,
510,2.143626,
511,2.114464,
512,2.092193,
513,2.075478,
514,2.057832,
515,2.043563,
516,2.035664,
517,2.026101,
518,2.017948,
519,2.008592,
520,2.003389,
521,1.997702,
522,1.997601,
523,1.995843,
524,1.998033,
525,1.998062,
526,1.991567,
527,1.985203,
528,1.979694,
529,1.979082,
530,1.982940,
531,1.985752,
532,1.989240,
533,1.982226,
534,1.972791,
535,1.961343,
536,1.948498,
537,1.934603,
538,1.924649,
539,1.918125,
540,1.910091,
541,1.898916,
542,1.884255,
543,1.866219,
544,1.847517,
545,1.829097,
546,1.814229,
547,1.794128,
548,1.768233,
549,1.737629,
550,1.711577,
551,1.693262,
552,1.674411,
553,1.653456,
554,1.627410,
555,1.592443,
556,1.552820,
557,1.516863,
558,1.490545,
559,1.466739,
560,1.441635,
561,1.416627,
562,1.388284,
563,1.370069,
564,1.340571,
565,1.309992,
566,1.274477,
567,1.236716,
568,1.201572,
569,1.168702,
570,1.140032,
571,1.106306,
572,1.067502,
573,1.025697,
574,0.984787,
575,0.948903,
576,0.905593,
577,0.860679,
578,0.814963,
579,0.773062,
580,0.741829,
581,0.707074,
582,0.672587,
583,0.633157,
584,0.588999,
585,0.551936,
586,0.511688,
587,0.477966,
588,0.445368,
589,0.414034,
590,0.387302,
591,0.354049,
592,0.326020,
593,0.301010,
594,0.276247,
595,0.246507,
596,0.220212,
597,0.194354,
598,0.174521,
599,0.152705,
600,0.130179,
601,0.110631,
602,0.095652,
603,0.086370,
604,0.077763,
605,0.071664,
606,0.063526,
607,0.057673,
608,0.051949,
609,0.045219,
610,0.042339,
611,0.036565,
612,0.033045,
613,0.029120,
614,0.025540,
615,0.024154,
616,0.021361,
617,0.018030,
618,0.013200,
619,0.011227,
620,0.010960,
621,0.009976,
622,0.007744,
623,0.003847,
624,0.002640,
625,0.002302,
626,0.001756,
627,0.000817,
628,0.000233,
629,0.001738,
630,0.001743,
631,0.001747,
632,0.000592,
633,0.000000,
634,0.000000,
635,0.000000,
636,0.000000,
637,0.000000,
638,0.000000,
