Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:23:31
E(lx),4.53
Candle E(fc),0.42
CCT(K),100000
Duv,0.03509
CIE x,0.1675
CIE y,0.1903
CIE u,0.1354
CIE v,0.2307
CIE u',0.1354
CIE v',0.3461
SDCM,91.78
Ra,32.4
R1,15
R2,70
R3,27
R4,-8
R5,36
R6,69
R7,45
R8,5
R9,-99
R10,56
R11,-22
R12,55
R13,28
R14,56
R15,11
Ee(mW/c©O),0.002
S/P,5.303
Dominant(nm),479.40
Purity(%),69.1
Half width(nm),23.3
Peak(nm),456.6
Center(nm),460.2
Centroid(nm),487.8
R ratio(%),0.9
G ratio(%),28.9
B ratio(%),70.2
CIE1931 X,5.840
CIE1931 Y,6.635
CIE1931 Z,22.387
TLCI-2012,6
Integral Time(ms),5000.00
Peak Signal,40311
Dark Signal,3103
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
380,0.000040,
381,0.000074,
382,0.001439,
383,0.002719,
384,0.002907,
385,0.002243,
386,0.000570,
387,0.000084,
388,0.000139,
389,0.000308,
390,0.000349,
391,0.000533,
392,0.000368,
393,0.000383,
394,0.000429,
395,0.000423,
396,0.000388,
397,0.000210,
398,0.000082,
399,0.000078,
400,0.000094,
401,0.000166,
402,0.000541,
403,0.001107,
404,0.001016,
405,0.000946,
406,0.000194,
407,0.000140,
408,0.000083,
409,0.000031,
410,0.000266,
411,0.000491,
412,0.000523,
413,0.000483,
414,0.000162,
415,0.000130,
416,0.000151,
417,0.000301,
418,0.000610,
419,0.000534,
420,0.000445,
421,0.000002,
422,0.000000,
423,0.000301,
424,0.000810,
425,0.000877,
426,0.000738,
427,0.000618,
428,0.001449,
429,0.004425,
430,0.008792,
431,0.014100,
432,0.018134,
433,0.020961,
434,0.022634,
435,0.024450,
436,0.027002,
437,0.033201,
438,0.042359,
439,0.053258,
440,0.065476,
441,0.078720,
442,0.092993,
443,0.109654,
444,0.127332,
445,0.150656,
446,0.177297,
447,0.208178,
448,0.244649,
449,0.284823,
450,0.329486,
451,0.375117,
452,0.418869,
453,0.460501,
454,0.496770,
455,0.525402,
456,0.544491,
457,0.551870,
458,0.549378,
459,0.538819,
460,0.518426,
461,0.492645,
462,0.465156,
463,0.437979,
464,0.412719,
465,0.388616,
466,0.367331,
467,0.349052,
468,0.335200,
469,0.322904,
470,0.311536,
471,0.298863,
472,0.285782,
473,0.272536,
474,0.259644,
475,0.245052,
476,0.230542,
477,0.215402,
478,0.201611,
479,0.190263,
480,0.180086,
481,0.170211,
482,0.161510,
483,0.154311,
484,0.148956,
485,0.143447,
486,0.137880,
487,0.133221,
488,0.129487,
489,0.126867,
490,0.125098,
491,0.124342,
492,0.121799,
493,0.119415,
494,0.117286,
495,0.113641,
496,0.110788,
497,0.107317,
498,0.106035,
499,0.105328,
500,0.105928,
501,0.105208,
502,0.102849,
503,0.100916,
504,0.099595,
505,0.099680,
506,0.099085,
507,0.097108,
