Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:31:30
E(lx),6.05
Candle E(fc),0.56
CCT(K),100000
Duv,0.04411
CIE x,0.1676
CIE y,0.2102
CIE u,0.1293
CIE v,0.2431
CIE u',0.1293
CIE v',0.3647
SDCM,95.09
Ra,32.5
R1,10
R2,66
R3,36
R4,-7
R5,33
R6,66
R7,50
R8,6
R9,-99
R10,49
R11,-22
R12,47
R13,21
R14,60
R15,6
Ee(mW/c©O),0.003
S/P,5.022
Dominant(nm),481.40
Purity(%),66.8
Half width(nm),24.8
Peak(nm),458.2
Center(nm),461.0
Centroid(nm),489.6
R ratio(%),0.4
G ratio(%),31.8
B ratio(%),67.8
CIE1931 X,7.065
CIE1931 Y,8.859
CIE1931 Z,26.219
TLCI-2012,4
Integral Time(ms),5000.00
Peak Signal,46357
Dark Signal,3377
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
380,0.000000,
381,0.000266,
382,0.001350,
383,0.001818,
384,0.002106,
385,0.001397,
386,0.000504,
387,0.000130,
388,0.000117,
389,0.000297,
390,0.000287,
391,0.000333,
392,0.000061,
393,0.000062,
394,0.000057,
395,0.000036,
396,0.000035,
397,0.000001,
398,0.000041,
399,0.000050,
400,0.000063,
401,0.000092,
402,0.000318,
403,0.000749,
404,0.000681,
405,0.000761,
406,0.000165,
407,0.000136,
408,0.000080,
409,0.000000,
410,0.000075,
411,0.000184,
412,0.000226,
413,0.000311,
414,0.000151,
415,0.000131,
416,0.000046,
417,0.000135,
418,0.000555,
419,0.000549,
420,0.000524,
421,0.000031,
422,0.000000,
423,0.000069,
424,0.000314,
425,0.000311,
426,0.000272,
427,0.000224,
428,0.000520,
429,0.002149,
430,0.005042,
431,0.009260,
432,0.012768,
433,0.015539,
434,0.017174,
435,0.019066,
436,0.022340,
437,0.029200,
438,0.039368,
439,0.051313,
440,0.064568,
441,0.078995,
442,0.094850,
443,0.114118,
444,0.135665,
445,0.162922,
446,0.193508,
447,0.229127,
448,0.270677,
449,0.317338,
450,0.369046,
451,0.420666,
452,0.470329,
453,0.517638,
454,0.559761,
455,0.594449,
456,0.618594,
457,0.631463,
458,0.633671,
459,0.626458,
460,0.607420,
461,0.581221,
462,0.552191,
463,0.522637,
464,0.494064,
465,0.467757,
466,0.445495,
467,0.426445,
468,0.411008,
469,0.397006,
470,0.384312,
471,0.370503,
472,0.355501,
473,0.339333,
474,0.324593,
475,0.307247,
476,0.290810,
477,0.274027,
478,0.258723,
479,0.245323,
480,0.232158,
481,0.219206,
482,0.209354,
483,0.201767,
484,0.197088,
485,0.191071,
486,0.184228,
487,0.178279,
488,0.173240,
489,0.170376,
490,0.168733,
491,0.167891,
492,0.165300,
493,0.162413,
494,0.160055,
495,0.155576,
496,0.151870,
497,0.147729,
498,0.146012,
499,0.145879,
500,0.146552,
501,0.145731,
502,0.142775,
503,0.139851,
504,0.138293,
505,0.137872,
506,0.136678,
507,0.134043,
508,0.133003,
509,0.131039,
510,0.128875,
511,0.126572,
512,0.123943,
513,0.121975,
514,0.120752,
515,0.119860,
516,0.120903,
517,0.120529,
518,0.119691,
519,0.118315,
520,0.118161,
521,0.118958,
522,0.120023,
523,0.120925,
524,0.122090,
525,0.121818,
526,0.122057,
527,0.122896,
528,0.122211,
529,0.121859,
530,0.121112,
531,0.122064,
532,0.122642,
533,0.121905,
534,0.121174,
535,0.122516,
536,0.124525,
537,0.123225,
538,0.121378,
539,0.118542,
540,0.117161,
541,0.116078,
542,0.116051,
543,0.117003,
544,0.116738,
545,0.116653,
546,0.114805,
547,0.112324,
548,0.109246,
549,0.105197,
550,0.102657,
551,0.103007,
552,0.102950,
553,0.103031,
554,0.100654,
555,0.097217,
556,0.094302,
557,0.092411,
558,0.090781,
559,0.089889,
560,0.089622,
561,0.089457,
562,0.087842,
563,0.086604,
564,0.085817,
565,0.085891,
566,0.083665,
567,0.078139,
568,0.073237,
569,0.071096,
570,0.070571,
571,0.068954,
572,0.065800,
573,0.062613,
574,0.060710,
575,0.058326,
576,0.055573,
577,0.052828,
578,0.050772,
579,0.048088,
580,0.045665,
581,0.043022,
582,0.040580,
583,0.036770,
584,0.031942,
585,0.027261,
586,0.023441,
587,0.020017,
588,0.018441,
589,0.016758,
590,0.016431,
591,0.014067,
592,0.012717,
593,0.012030,
594,0.011896,
595,0.010035,
596,0.008281,
597,0.006643,
598,0.005976,
599,0.004933,
600,0.002472,
601,0.001005,
602,0.000609,
603,0.000933,
604,0.001195,
605,0.001980,
606,0.001557,
607,0.001530,
608,0.000949,
609,0.000391,
610,0.000275,
611,0.000236,
612,0.000207,
613,0.000206,
614,0.000002,
615,0.000000,
616,0.000004,
617,0.000004,
618,0.000059,
619,0.000301,
620,0.000300,
621,0.000301,
622,0.000077,
623,0.000000,
624,0.000184,
625,0.000275,
626,0.000276,
627,0.000230,
628,0.000086,
629,0.000642,
630,0.000645,
631,0.000641,
632,0.000224,
633,0.000018,
634,0.000030,
635,0.000030,
636,0.000024,
637,0.000291,
638,0.000311,
639,0.000346,
640,0.000267,
641,0.000386,
642,0.000401,
643,0.000484,
644,0.000326,
645,0.000191,
646,0.000192,
647,0.000000,
648,0.000000,
649,0.000000,
650,0.000000,
651,0.000000,
652,0.000000,
653,0.000000,
654,0.000000,
655,0.000000,
656,0.000000,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000000,
661,0.000101,
662,0.000685,
663,0.000770,
664,0.001118,
665,0.001626,
666,0.001493,
667,0.002110,
668,0.001433,
669,0.001238,
670,0.000919,
671,0.000011,
672,0.000000,
673,0.000309,
674,0.000677,
675,0.000680,
676,0.000578,
677,0.000339,
678,0.000194,
679,0.000230,
680,0.000474,
681,0.000827,
682,0.000879,
683,0.000776,
684,0.000201,
685,0.000019,
686,0.000013,
687,0.000265,
688,0.000267,
689,0.000268,
690,0.000122,
691,0.000000,
692,0.000000,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000022,
699,0.000140,
700,0.000141,
701,0.000142,
702,0.000043,
703,0.000000,
704,0.000163,
705,0.000274,
706,0.000534,
707,0.002248,
708,0.002373,
709,0.003080,
710,0.002103,
711,0.000868,
712,0.000938,
713,0.000558,
714,0.000876,
715,0.000824,
716,0.001732,
717,0.002125,
718,0.002056,
719,0.001310,
720,0.000123,
721,0.000141,
722,0.000430,
723,0.000435,
724,0.000592,
725,0.000417,
726,0.000290,
727,0.000185,
