Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:01:23
E(lx),0.34
Candle E(fc),0.03
CCT(K),100000
Duv,0.03242
CIE x,0.1652
CIE y,0.1809
CIE u,0.1365
CIE v,0.2242
CIE u',0.1365
CIE v',0.3364
SDCM,92.81
Ra,34.3
R1,23
R2,68
R3,23
R4,-6
R5,41
R6,66
R7,44
R8,15
R9,-99
R10,48
R11,-22
R12,59
R13,32
R14,54
R15,24
Ee(mW/c©O),0.000
S/P,5.638
Dominant(nm),478.70
Purity(%),71.0
Half width(nm),16.8
Peak(nm),455.5
Center(nm),458.1
Centroid(nm),510.4
R ratio(%),11.6
G ratio(%),23.8
B ratio(%),64.6
CIE1931 X,0.455
CIE1931 Y,0.498
CIE1931 Z,1.800
TLCI-2012,27
Integral Time(ms),5000.00
Peak Signal,7884
Dark Signal,4452
Compensate level,2834
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
380,0.000302,
381,0.000688,
382,0.001887,
383,0.002884,
384,0.004638,
385,0.004068,
386,0.002501,
387,0.000655,
388,0.000245,
389,0.000650,
390,0.000629,
391,0.000788,
392,0.000267,
393,0.000329,
394,0.000786,
395,0.000779,
396,0.000756,
397,0.000213,
398,0.000065,
399,0.000044,
400,0.000043,
401,0.000021,
402,0.000418,
403,0.001278,
404,0.001265,
405,0.001416,
406,0.000346,
407,0.000227,
408,0.000134,
409,0.000000,
410,0.000160,
411,0.000408,
412,0.000656,
413,0.001080,
414,0.000830,
415,0.000694,
416,0.000524,
417,0.000468,
418,0.001030,
419,0.000843,
420,0.000739,
421,0.000029,
422,0.000000,
423,0.000000,
424,0.000271,
425,0.000269,
426,0.000266,
427,0.000066,
428,0.000000,
429,0.000112,
430,0.000269,
431,0.001441,
432,0.001670,
433,0.001687,
434,0.000832,
435,0.000177,
436,0.000039,
437,0.000447,
438,0.001223,
439,0.001859,
440,0.002796,
441,0.003642,
442,0.003928,
443,0.005343,
444,0.005566,
445,0.008257,
446,0.010176,
447,0.012277,
448,0.015929,
449,0.020303,
450,0.026777,
451,0.032272,
452,0.035446,
453,0.039114,
454,0.042546,
455,0.046297,
456,0.047765,
457,0.047486,
458,0.046662,
459,0.045408,
460,0.042659,
461,0.039859,
462,0.037848,
463,0.037127,
464,0.036543,
465,0.034742,
466,0.032636,
467,0.030288,
468,0.029106,
469,0.027257,
470,0.025870,
471,0.023891,
472,0.023016,
473,0.022464,
474,0.021495,
475,0.021048,
476,0.020536,
477,0.019025,
478,0.018145,
479,0.018040,
480,0.017138,
481,0.015005,
482,0.013468,
483,0.012784,
484,0.013275,
485,0.011905,
486,0.009199,
487,0.006668,
488,0.005445,
489,0.006166,
490,0.007823,
491,0.010246,
492,0.010439,
493,0.010659,
494,0.011293,
495,0.009695,
496,0.008625,
497,0.006775,
498,0.006831,
499,0.007659,
500,0.009567,
501,0.009994,
502,0.008768,
503,0.008208,
504,0.008201,
505,0.009112,
506,0.008831,
507,0.006715,
508,0.007148,
509,0.007595,
510,0.007883,
511,0.007886,
512,0.006906,
513,0.006378,
514,0.006585,
515,0.006481,
516,0.007786,
517,0.007420,
518,0.006433,
519,0.005259,
520,0.004788,
521,0.005178,
522,0.005347,
523,0.006150,
524,0.007208,
525,0.007018,
526,0.007343,
527,0.007895,
528,0.007303,
529,0.007159,
530,0.006491,
531,0.007290,
532,0.007694,
533,0.007146,
534,0.006224,
535,0.007887,
536,0.009661,
537,0.009304,
538,0.008305,
539,0.005919,
540,0.004895,
541,0.004605,
542,0.005703,
543,0.008083,
544,0.008984,
545,0.009938,
546,0.009042,
547,0.007949,
548,0.006025,
549,0.003411,
550,0.002218,
551,0.003069,
552,0.004243,
553,0.005514,
554,0.004867,
555,0.003325,
556,0.002018,
557,0.002272,
558,0.002451,
559,0.003412,
560,0.004175,
561,0.004855,
562,0.004496,
563,0.004362,
564,0.005144,
565,0.006497,
566,0.006003,
567,0.003832,
568,0.001716,
569,0.002219,
570,0.002853,
571,0.003064,
572,0.002420,
573,0.001679,
574,0.001759,
575,0.001522,
576,0.001392,
577,0.001908,
578,0.002669,
579,0.002596,
580,0.002301,
581,0.002420,
582,0.003081,
583,0.003120,
584,0.002247,
585,0.000718,
586,0.000000,
587,0.000097,
588,0.000269,
589,0.000371,
590,0.000410,
591,0.000180,
592,0.000429,
593,0.000865,
594,0.001282,
595,0.001256,
596,0.001841,
597,0.001898,
598,0.002137,
599,0.001670,
600,0.000698,
601,0.000283,
602,0.000133,
603,0.000178,
604,0.000238,
605,0.000765,
606,0.000684,
607,0.000763,
608,0.000448,
609,0.000143,
610,0.000189,
