Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:08:38
E(lx),0.97
Candle E(fc),0.09
CCT(K),100000
Duv,0.04149
CIE x,0.1630
CIE y,0.1962
CIE u,0.1297
CIE v,0.2341
CIE u',0.1297
CIE v',0.3511
SDCM,96.39
Ra,30.4
R1,10
R2,64
R3,29
R4,-11
R5,33
R6,63
R7,47
R8,8
R9,-99
R10,48
R11,-28
R12,50
R13,21
R14,56
R15,11
Ee(mW/c©O),0.001
S/P,5.369
Dominant(nm),480.40
Purity(%),69.9
Half width(nm),22.1
Peak(nm),457.9
Center(nm),459.9
Centroid(nm),497.7
R ratio(%),5.0
G ratio(%),27.9
B ratio(%),67.2
CIE1931 X,1.181
CIE1931 Y,1.422
CIE1931 Z,4.645
TLCI-2012,8
Integral Time(ms),5000.00
Peak Signal,11820
Dark Signal,3709
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
380,0.000113,
381,0.000530,
382,0.001778,
383,0.002598,
384,0.003800,
385,0.003120,
386,0.001768,
387,0.000541,
388,0.000380,
389,0.000942,
390,0.000911,
391,0.001232,
392,0.000601,
393,0.000628,
394,0.000925,
395,0.000901,
396,0.000848,
397,0.000405,
398,0.000071,
399,0.000036,
400,0.000069,
401,0.000185,
402,0.000583,
403,0.001411,
404,0.001256,
405,0.001439,
406,0.000402,
407,0.000308,
408,0.000182,
409,0.000023,
410,0.000211,
411,0.000409,
412,0.000675,
413,0.000907,
414,0.000668,
415,0.000534,
416,0.000500,
417,0.000740,
418,0.001344,
419,0.001088,
420,0.000853,
421,0.000033,
422,0.000000,
423,0.000000,
424,0.000201,
425,0.000199,
426,0.000197,
427,0.000049,
428,0.000000,
429,0.000216,
430,0.000795,
431,0.002046,
432,0.002555,
433,0.002650,
434,0.001668,
435,0.000761,
436,0.000336,
437,0.001008,
438,0.003340,
439,0.005781,
440,0.008927,
441,0.011274,
442,0.012880,
443,0.015504,
444,0.017694,
445,0.023384,
446,0.029115,
447,0.035824,
448,0.044391,
449,0.054940,
450,0.067274,
451,0.078355,
452,0.086918,
453,0.095599,
454,0.103827,
455,0.111000,
456,0.114964,
457,0.116471,
458,0.116329,
459,0.114625,
460,0.110630,
461,0.105326,
462,0.100548,
463,0.096748,
464,0.092494,
465,0.087662,
466,0.082470,
467,0.077404,
468,0.074346,
469,0.070995,
470,0.068639,
471,0.065555,
472,0.062830,
473,0.060621,
474,0.057957,
475,0.055377,
476,0.052781,
477,0.048934,
478,0.046003,
479,0.043925,
480,0.041563,
481,0.038724,
482,0.036782,
483,0.035612,
484,0.035510,
485,0.033284,
486,0.029829,
487,0.026509,
488,0.024556,
489,0.024901,
490,0.026492,
491,0.028818,
492,0.028582,
493,0.028075,
494,0.028350,
495,0.026649,
496,0.025469,
497,0.023037,
498,0.022246,
499,0.022902,
500,0.024587,
501,0.024821,
502,0.023376,
503,0.022406,
504,0.022320,
505,0.023259,
506,0.022966,
507,0.021259,
508,0.021864,
509,0.021727,
510,0.021591,
511,0.021016,
512,0.020044,
513,0.019344,
514,0.019290,
515,0.018982,
516,0.020390,
517,0.020210,
518,0.019333,
519,0.017884,
520,0.017392,
521,0.017944,
522,0.018637,
523,0.019603,
524,0.020583,
525,0.020372,
526,0.020455,
527,0.021474,
528,0.020956,
529,0.020668,
530,0.019637,
531,0.020015,
532,0.020644,
533,0.020267,
534,0.019637,
535,0.021431,
536,0.023349,
537,0.023030,
538,0.022017,
539,0.019547,
540,0.018658,
541,0.018001,
542,0.018518,
543,0.020441,
544,0.021083,
545,0.022299,
546,0.021173,
547,0.019573,
548,0.017595,
549,0.014968,
550,0.013949,
551,0.014833,
552,0.015889,
553,0.016824,
554,0.015793,
555,0.013522,
556,0.011777,
557,0.011469,
558,0.011573,
559,0.012546,
560,0.013463,
561,0.014023,
562,0.013308,
563,0.013184,
564,0.013687,
565,0.014984,
566,0.013613,
567,0.010158,
568,0.007532,
569,0.007918,
570,0.009337,
571,0.009672,
572,0.008933,
573,0.007614,
574,0.007503,
