Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-13
Test time,20:15:00
E(lx),1.66
Candle E(fc),0.15
CCT(K),100000
Duv,0.04023
CIE x,0.1667
CIE y,0.1999
CIE u,0.1316
CIE v,0.2368
CIE u',0.1316
CIE v',0.3552
SDCM,93.81
Ra,32.3
R1,12
R2,67
R3,31
R4,-8
R5,34
R6,67
R7,48
R8,7
R9,-99
R10,52
R11,-23
R12,51
R13,24
R14,58
R15,10
Ee(mW/c©O),0.001
S/P,5.195
Dominant(nm),480.50
Purity(%),68.3
Half width(nm),23.7
Peak(nm),456.2
Center(nm),460.6
Centroid(nm),493.0
R ratio(%),2.7
G ratio(%),29.4
B ratio(%),67.8
CIE1931 X,2.022
CIE1931 Y,2.424
CIE1931 Z,7.680
TLCI-2012,6
Integral Time(ms),5000.00
Peak Signal,16743
Dark Signal,3990
Compensate level,2830
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
521,0.030369,
522,0.031359,
523,0.032850,
524,0.034217,
525,0.034063,
526,0.034050,
527,0.034455,
528,0.033570,
529,0.033096,
530,0.032267,
531,0.032824,
532,0.033576,
533,0.033036,
534,0.032474,
535,0.034113,
536,0.035985,
537,0.035646,
538,0.034198,
539,0.031589,
540,0.030285,
541,0.029777,
542,0.030567,
543,0.032615,
544,0.033579,
545,0.034778,
546,0.033721,
547,0.032003,
548,0.029702,
549,0.027129,
550,0.025905,
551,0.027005,
552,0.027759,
553,0.028687,
554,0.027463,
555,0.025517,
556,0.023508,
557,0.022979,
558,0.022387,
559,0.022888,
560,0.023880,
561,0.024590,
562,0.023792,
563,0.022974,
564,0.023155,
565,0.024228,
566,0.023442,
567,0.019597,
568,0.016464,
569,0.016488,
570,0.017732,
571,0.018183,
572,0.017185,
573,0.015534,
574,0.015473,
575,0.014973,
576,0.014611,
577,0.014869,
578,0.015268,
579,0.014814,
580,0.013966,
581,0.013286,
582,0.012725,
583,0.011009,
584,0.008078,
585,0.005013,
586,0.003244,
587,0.002586,
588,0.003220,
589,0.003712,
590,0.004357,
591,0.003182,
592,0.002587,
593,0.002383,
594,0.002760,
595,0.002694,
596,0.003102,
597,0.003470,
598,0.003784,
599,0.002939,
600,0.001280,
601,0.000248,
602,0.000340,
603,0.000630,
604,0.000788,
605,0.001592,
606,0.001338,
607,0.001350,
608,0.000850,
609,0.000274,
610,0.000221,
611,0.000313,
612,0.000302,
613,0.000303,
614,0.000018,
615,0.000000,
616,0.000077,
617,0.000077,
618,0.000147,
619,0.000395,
620,0.000357,
621,0.000359,
622,0.000088,
623,0.000000,
624,0.000432,
625,0.000649,
626,0.000652,
627,0.000545,
628,0.000283,
629,0.001518,
630,0.001821,
631,0.001729,
632,0.000868,
633,0.000076,
634,0.000000,
635,0.000000,
636,0.000000,
637,0.000219,
638,0.000363,
639,0.000716,
640,0.000692,
641,0.001055,
642,0.000854,
643,0.000872,
644,0.000601,
645,0.000306,
646,0.000322,
647,0.000078,
648,0.000059,
649,0.000004,
650,0.000004,
651,0.000004,
652,0.000002,
653,0.000015,
654,0.000037,
655,0.000038,
656,0.000038,
657,0.000000,
658,0.000000,
659,0.000000,
660,0.000051,
661,0.000092,
662,0.000907,
663,0.001005,
664,0.001646,
665,0.003023,
666,0.003050,
667,0.003735,
668,0.002194,
669,0.001361,
670,0.000904,
671,0.000615,
672,0.000709,
673,0.001509,
674,0.004371,
675,0.004120,
676,0.003903,
677,0.001988,
678,0.000410,
679,0.000424,
680,0.000704,
681,0.001554,
682,0.001871,
683,0.001764,
684,0.000744,
685,0.000052,
686,0.000000,
687,0.000070,
688,0.000074,
689,0.000086,
690,0.000052,
691,0.000018,
692,0.000006,
693,0.000003,
694,0.000001,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000029,
699,0.000222,
700,0.000224,
701,0.000226,
702,0.000076,
703,0.000000,
704,0.000075,
705,0.000126,
706,0.000648,
707,0.003804,
708,0.004362,
709,0.005688,
710,0.003881,
711,0.001909,
712,0.002012,
713,0.001757,
714,0.001981,
715,0.002111,
716,0.003354,
717,0.003579,
718,0.003482,
719,0.001720,
720,0.000139,
721,0.000852,
722,0.001446,
723,0.001471,
724,0.001440,
725,0.000740,
726,0.000593,
727,0.000447,
728,0.000389,
729,0.001264,
730,0.001812,
731,0.001831,
732,0.001084,
733,0.000038,
734,0.000000,
735,0.000000,
736,0.000917,
737,0.001032,
738,0.001043,
739,0.000635,
740,0.000029,
741,0.000118,
742,0.000120,
743,0.000125,
744,0.000039,
745,0.000122,
746,0.000294,
747,0.000288,
748,0.000421,
749,0.000217,
750,0.000996,
751,0.001154,
752,0.002161,
753,0.005257,
754,0.004661,
755,0.005053,
756,0.002335,
757,0.000577,
758,0.000451,
759,0.001041,
760,0.003699,
761,0.005478,
762,0.005113,
763,0.003876,
764,0.000592,
765,0.000029,
766,0.000029,
767,0.000030,
768,0.001183,
769,0.001347,
770,0.001416,
771,0.001532,
772,0.004114,
773,0.006674,
774,0.006616,
775,0.004945,
776,0.003166,
777,0.003889,
778,0.005500,
779,0.006036,
780,0.003376,
