Types,version,Describe,Test date,Test time,E(lx),Candle E(fc),CCT(K),Duv,CIE x,CIE y,CIE u,CIE v,CIE u',CIE v',SDCM,Ra,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,Ee(mW/c©O),S/P,Dominant(nm),Purity(%),Half width(nm),Peak(nm),Center(nm),Centroid(nm),R ratio(%),G ratio(%),B ratio(%),CIE1931 X,CIE1931 Y,CIE1931 Z,TLCI-2012,Integral Time(ms),Peak Signal,Dark Signal,Compensate level,Start wava(nm),End wava(nm),
OHSP-350,1.70.6,OHS,2026-07-13,21:10:56,2.83,0.26,100000,0.04246,0.1691,0.2090,0.1308,0.2426,0.1308,0.3638,93.51,33.6,12,67,35,-5,35,68,50,7,-99,52,-19,49,24,60,8,0.001,5.018,481.20,66.5,24.8,456.4,461.2,491.4,1.3,31.4,67.4,3.357,4.150,12.350,5,5000.00,23411,3508,2830,380,780,
