Types,version,Describe,Test date,Test time,E(lx),Candle E(fc),CCT(K),Duv,CIE x,CIE y,CIE u,CIE v,CIE u',CIE v',SDCM,Ra,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,Ee(mW/c©O),S/P,Dominant(nm),Purity(%),Half width(nm),Peak(nm),Center(nm),Centroid(nm),R ratio(%),G ratio(%),B ratio(%),CIE1931 X,CIE1931 Y,CIE1931 Z,TLCI-2012,Integral Time(ms),Peak Signal,Dark Signal,Compensate level,Start wava(nm),End wava(nm),
OHSP-350,1.70.6,OHS,2026-07-13,21:09:38,4.61,0.43,100000,0.04288,0.1660,0.2045,0.1296,0.2395,0.1296,0.3593,95.34,31.4,10,66,32,-9,33,66,48,5,-99,49,-24,50,21,57,7,0.002,5.166,481.00,68.0,25.5,457.7,461.5,489.0,0.6,30.7,68.7,5.475,6.746,20.769,4,5000.00,37297,3476,2830,380,780,
