Types,version,Describe,Test date,Test time,E(lx),Candle E(fc),CCT(K),Duv,CIE x,CIE y,CIE u,CIE v,CIE u',CIE v',SDCM,Ra,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,Ee(mW/c©O),S/P,Dominant(nm),Purity(%),Half width(nm),Peak(nm),Center(nm),Centroid(nm),R ratio(%),G ratio(%),B ratio(%),CIE1931 X,CIE1931 Y,CIE1931 Z,TLCI-2012,Integral Time(ms),Peak Signal,Dark Signal,Compensate level,Start wava(nm),End wava(nm),
OHSP-350,1.70.6,OHS,2026-07-13,21:02:23,8.36,0.78,100000,0.04202,0.1637,0.1985,0.1295,0.2357,0.1295,0.3535,96.21,29.3,7,65,29,-12,31,64,47,3,-99,48,-28,50,19,56,5,0.004,5.284,480.60,69.5,24.8,457.7,461.0,487.2,0.1,30.0,69.9,10.090,12.240,39.319,4,3700.00,50923,3444,2844,380,780,
