center_id,name,lat,lon,date,temperature_thetao_degC,salinity_so_psu,n_valid_temperature_cells,n_valid_salinity_cells,depth_request_m,depth_window_m,depth_levels_m,buffer_m,latitude_cells,longitude_cells,product_id,temperature_dataset,salinity_dataset,source
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-06,11.58693,32.57742,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-07,11.50604,32.58684,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-08,11.44149,32.58433,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-09,11.44909,32.56891,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-10,11.43044,32.5579,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-11,11.40601,32.52533,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-12,11.36105,32.50515,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-13,11.23786,32.52565,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-14,11.15849,32.51965,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-15,11.10717,32.50001,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-16,11.04106,32.46201,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-17,10.9972,32.41816,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-18,10.95577,32.36887,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-19,10.87705,32.31157,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-20,10.85691,32.23961,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-21,10.79455,32.12912,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-22,10.69011,32.10039,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-23,10.67053,32.08121,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-24,10.88342,32.17108,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-25,10.97972,32.20241,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-26,10.90494,32.11122,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-27,10.81694,32.07314,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-28,11.02339,32.16155,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-29,11.12515,32.21953,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-30,11.11646,32.21036,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-05-31,11.11493,32.18467,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-01,11.06153,32.21057,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-02,11.15583,32.25785,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-03,11.22623,32.3577,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-04,11.14512,32.33467,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-05,10.97681,32.35774,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-06,10.96802,32.36517,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-07,10.89673,32.35733,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-08,10.85995,32.33861,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-09,10.83731,32.35297,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-10,10.81037,32.38626,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-11,10.76965,32.35867,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-12,10.66464,32.35782,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-13,10.51934,32.42194,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-14,10.48678,32.45266,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-15,10.44108,32.44571,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-16,10.39494,32.44528,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-17,10.3371,32.45125,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-18,10.2936,32.45036,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-19,10.25224,32.44651,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-20,10.2091,32.43802,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-21,10.21915,32.4635,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-22,10.20656,32.47488,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-23,10.15657,32.48528,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-24,10.19976,32.51199,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-25,10.19199,32.53463,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
pilpilehue,Pilpilehue,-42.714997,-73.618097,2026-06-26,10.14363,32.54213,9,9,0.5,0.0,0.494,6000.0,-42.83333|-42.75000|-42.66666|-42.58333,-73.75000|-73.66666|-73.58333|-73.50000,GLOBAL_ANALYSISFORECAST_PHY_001_024,cmems_mod_glo_phy-thetao_anfc_0.083deg_P1D-m,cmems_mod_glo_phy-so_anfc_0.083deg_P1D-m,copernicus_marine_analysis_forecast_daily
