Types,version,Describe,Test date,Test time,E(lx),Candle E(fc),CCT(K),Duv,CIE x,CIE y,CIE u,CIE v,CIE u',CIE v',SDCM,Ra,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,Ee(mW/c©O),S/P,Dominant(nm),Purity(%),Half width(nm),Peak(nm),Center(nm),Centroid(nm),R ratio(%),G ratio(%),B ratio(%),CIE1931 X,CIE1931 Y,CIE1931 Z,TLCI-2012,Integral Time(ms),Peak Signal,Dark Signal,Compensate level,Start wava(nm),End wava(nm),
OHSP-350,1.70.6,OHS,2026-07-13,21:10:08,5.03,0.47,100000,0.04272,0.1647,0.2018,0.1293,0.2378,0.1293,0.3567,95.96,30.3,9,65,30,-10,32,65,47,4,-99,48,-26,50,21,57,7,0.002,5.240,480.80,68.7,24.8,457.5,461.2,488.7,0.6,30.2,69.2,6.008,7.364,23.115,4,5000.00,41427,3351,2830,380,780,
