Types,version,Describe,Test date,Test time,E(lx),Candle E(fc),CCT(K),Duv,CIE x,CIE y,CIE u,CIE v,CIE u',CIE v',SDCM,Ra,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,Ee(mW/c©O),S/P,Dominant(nm),Purity(%),Half width(nm),Peak(nm),Center(nm),Centroid(nm),R ratio(%),G ratio(%),B ratio(%),CIE1931 X,CIE1931 Y,CIE1931 Z,TLCI-2012,Integral Time(ms),Peak Signal,Dark Signal,Compensate level,Start wava(nm),End wava(nm),
OHSP-350,1.70.6,OHS,2026-07-13,20:57:01,0.33,0.03,100000,0.02447,0.1595,0.1564,0.1400,0.2059,0.1400,0.3088,96.76,25.1,20,63,4,-20,38,60,32,4,-99,35,-38,60,30,44,21,0.000,6.300,476.60,75.8,17.4,458.8,458.4,502.6,9.2,20.7,70.0,0.486,0.476,2.083,17,5000.00,8195,4011,2844,380,780,
