Types,version,Describe,Test date,Test time,E(lx),Candle E(fc),CCT(K),Duv,CIE x,CIE y,CIE u,CIE v,CIE u',CIE v',SDCM,Ra,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,Ee(mW/c©O),S/P,Dominant(nm),Purity(%),Half width(nm),Peak(nm),Center(nm),Centroid(nm),R ratio(%),G ratio(%),B ratio(%),CIE1931 X,CIE1931 Y,CIE1931 Z,TLCI-2012,Integral Time(ms),Peak Signal,Dark Signal,Compensate level,Start wava(nm),End wava(nm),
OHSP-350,1.70.6,OHS,2026-07-13,20:49:55,12.68,1.18,100000,0.03580,0.1600,0.1790,0.1325,0.2224,0.1325,0.3336,96.72,25.6,7,64,18,-18,31,63,40,0,-99,47,-36,55,19,50,7,0.007,5.714,479.00,72.9,23.5,456.6,460.5,484.5,0.1,27.0,72.9,16.589,18.559,68.561,3,1800.00,45449,3465,2862,380,780,
