Types,version,Describe,Test date,Test time,E(lx),Candle E(fc),CCT(K),Duv,CIE x,CIE y,CIE u,CIE v,CIE u',CIE v',SDCM,Ra,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,Ee(mW/c©O),S/P,Dominant(nm),Purity(%),Half width(nm),Peak(nm),Center(nm),Centroid(nm),R ratio(%),G ratio(%),B ratio(%),CIE1931 X,CIE1931 Y,CIE1931 Z,TLCI-2012,Integral Time(ms),Peak Signal,Dark Signal,Compensate level,Start wava(nm),End wava(nm),
OHSP-350,1.70.6,OHS,2026-07-13,20:58:53,6.48,0.60,100000,0.04124,0.1702,0.2082,0.1320,0.2422,0.1320,0.3633,92.35,34.1,13,68,36,-5,35,69,50,7,-99,53,-18,49,25,60,8,0.003,4.976,481.00,66.2,24.8,456.6,461.0,489.5,0.5,31.8,67.8,7.753,9.485,28.315,5,5000.00,49615,3668,2830,380,780,
