idx,c550,omega,eta,dz,p0_blue,p0_green,p0_red,p1_blue,p1_green,p1_red,p2_blue,p2_green,p2_red,p3_blue,p3_green,p3_red,p4_blue,p4_green,p4_red,p5_blue,p5_green,p5_red,p6_blue,p6_green,p6_red,p7_blue,p7_green,p7_red,p8_blue,p8_green,p8_red,p9_blue,p9_green,p9_red,p10_blue,p10_green,p10_red,p11_blue,p11_green,p11_red,p12_blue,p12_green,p12_red,p13_blue,p13_green,p13_red,p14_blue,p14_green,p14_red,p15_blue,p15_green,p15_red,p16_blue,p16_green,p16_red,p17_blue,p17_green,p17_red,p18_blue,p18_green,p18_red,p19_blue,p19_green,p19_red,p20_blue,p20_green,p20_red,p21_blue,p21_green,p21_red,p22_blue,p22_green,p22_red,p23_blue,p23_green,p23_red,p24_blue,p24_green,p24_red,p25_blue,p25_green,p25_red,p26_blue,p26_green,p26_red,p27_blue,p27_green,p27_red,p28_blue,p28_green,p28_red,p29_blue,p29_green,p29_red,p30_blue,p30_green,p30_red,p31_blue,p31_green,p31_red,p32_blue,p32_green,p32_red,p33_blue,p33_green,p33_red,p34_blue,p34_green,p34_red
0,1.3674538361268262,0.631499268095418,0.2427621918764733,-0.23229813133871202,0.017488827986702243,0.005720403831819349,0.00043479000817344874,0.004500894193864266,0.00022633513454696963,6.914662084972805e-05,0.114976013686934,0.060563917683545465,0.0,0.004605872592112012,0.0008453138765303678,5.389371727464305e-05,0.01956733666275815,0.0001882718760612224,0.0,0.012159670293134353,0.01273348606358907,0.010556840012031027,0.011851895069212342,0.006411723208519104,0.00169028571708933,0.0008479018456351208,7.70120398740078e-05,0.0007130310050111185,0.14610837042628932,0.06106072829414241,0.002769300695756538,0.0027768104029041755,0.0003171391707808761,0.0,0.0008119246339177129,0.00026345920713592534,0.0,0.00893970373960596,0.004636767471929377,0.0,0.015638725347096257,0.00861213097176279,7.508505197467625e-05,0.0015960894805057623,0.0004903641033455246,0.0,0.046416977794967465,0.02322300187332158,0.0,0.01882664963272756,0.004425582141717752,0.0,0.001764880907037207,0.00017591705156392776,0.0,0.009734588829882998,0.008621268889363225,0.0008335625738719899,0.010706452094049695,0.003979587396563984,0.0001515968692270679,0.001845137492696288,0.0005562464023129084,0.0,0.04770675702348755,0.025999821670633586,0.003361400550850787,0.006857015392334625,8.826289774753287e-06,0.0,0.004171210309040899,0.0019011709255302108,0.0,0.0027010070054333743,6.279441131883835e-06,2.4816530215568246e-05,1.3907208295433631e-05,2.1125914098106838e-05,0.0,0.002539703632252028,0.0,0.0,0.00033712050325168023,1.470742323099203e-05,1.277120945740594e-05,0.00010033277710816074,0.0005394216781704065,0.0,0.000639651404227014,0.0002121733412803102,3.20247925102919e-05,0.0007719382657351336,1.3623722550279452e-05,0.0,6.807626181833782e-05,1.0247050343933405e-05,0.0,0.0009502105975218517,0.0008379671614917867,6.99537269297978e-06,7.596637021434143e-05,0.00034708918193179127,0.0,7.656032282839044e-05,0.0,0.0,0.00013543620527295722,5.7770325855336e-06,0.0
1,0.16300587706158834,0.9271631510468183,2.1036850978649517,-1.402632883347939,1.976458857192274,0.7927181514713163,0.1685594659570503,1.510920915585591,0.6208663621368926,0.08477483543757142,3.100107362572161,1.0162745026862003,0.11454009153290223,1.6389835056823903,0.8821235126030919,0.06311856929940143,1.4055966661110824,0.5528016184259512,0.0469576560008745,1.8972852758576781,0.6289730539522025,0.08652964379740063,2.6083757043994864,0.7533309615650629,0.21196797130114986,1.6543253392793629,0.3312453077733441,0.10284776044770098,3.1253128470841043,1.033039866391626,0.1711959078089536,1.0475053104246161,0.2859002299726689,0.0002212764039689765,0.9153177692293919,0.2758780733683348,0.039276050486305926,1.081717453141871,0.17641276666457842,0.08056859793909874,1.5890169937820708,0.4253665732284262,0.08023087628243268,1.4361488989768232,0.38353301862661676,0.09527722249194508,2.080368678682859,0.8663177258787051,0.045419293716150506,1.6903784933084065,0.47757780852819204,0.031101317460606983,1.0386738578047938,0.5804413360024132,0.000518451596941178,2.0225813476698424,0.8095357935408678,0.03416731493564748,1.8384140543674694,0.9290207326774242,0.05558981926458948,1.2275216540129161,0.5176683250369997,0.08005681129722905,2.79290179792294,1.0118209656996036,0.09453779368974081,0.8921168189272638,0.27494586177563474,0.05450036605327932,1.0772380092199578,0.3511077012138194,0.007845993282295323,0.719379768778126,0.36095117404278887,2.486038769069491e-06,0.46425029353884184,0.18589758046677152,1.7466362017234934e-05,0.9637361827048223,0.3886554581718595,0.002918796214493974,0.5904464057036056,0.2775270983237276,0.034695641843846076,0.9173649715872307,0.2804758061794509,0.08909102174352714,0.6084257587660533,0.2908473816089805,0.06551614807516513,0.8508266741007572,0.28386608864344953,0.02427841425141752,0.7204166435865272,0.45253013247261764,0.07332265779878433,1.1561657203509266,0.2534823893728247,0.06421856380975496,0.35656339411336463,0.13012951108364357,0.0008445054966882105,0.3612076667550624,0.12270236756484221,0.0004778994038591088,0.4674936878252349,0.20862306999104446,4.764272246817573e-05
2,1.283896494351635,0.7922602789526376,-1.382355037262159,1.168341173701617,0.6645459731231562,0.09891573063410099,0.0,0.2281597853281995,0.015623769192490797,0.0,2.048080971161341,0.44055658064045194,0.032127687627612964,0.25880611538671927,0.01781826368190549,0.0,0.165606281749967,0.016111040558837577,0.0,0.524794962886311,0.05055735160707952,0.0023805542835689413,0.7453996916791417,0.1406488478148496,0.0010962763684604668,0.24831920125843032,0.045468159547288174,0.00043190833242364926,1.931690078209225,0.5928245540738892,0.0035658450608417156,0.1150608586393104,0.02653521786329085,0.0,0.07738645952062087,0.00497846119301314,0.0014188859160629399,0.2110211627278179,0.013935912767324912,0.001181116676802273,0.465635326104427,0.09568171331558772,0.0,0.14454896594118827,0.028259730033605907,0.0,1.1284260023928225,0.3013557315912345,0.02168335843400648,0.2310763533124324,0.031140719226364723,0.003670506725607167,0.10246158390036891,0.025542503452463103,0.000806892216226271,0.35328639201259715,0.04235122734576245,0.015803008555736624,0.5317602832020185,0.10927856936071031,0.000538309567110416,0.12406708351639195,0.028149544999141463,0.0020296376384946924,1.1398388230970764,0.1870860704721104,0.022992600996329608,0.126501376672546,0.024242755477865904,0.0,0.1162276440377765,0.011241426728397896,0.0,0.03152258155260105,0.012475222212421772,0.0,0.05487061503238952,0.001678131881847428,0.0,0.07248530510025332,0.009058651075102318,0.0013381220468439263,0.03847631887799696,0.007680971721867912,0.0,0.04407896944087609,0.0008689308480457361,0.0,0.06842941531807281,0.020183215647893347,1.4041009655759304e-05,0.05751662385309951,0.021340055768760385,0.010673817694007808,0.03572187436567776,0.0031466794406440537,0.0,0.0809356994599336,0.012907412610340535,0.00180514998455077,0.01061692962842677,0.007950186273163563,0.0,0.011527748484686672,0.000777510501272117,0.0,0.012751536547814565,0.006145459197000221,0.0
3,0.3896524600483523,0.5566041064060179,-0.3880185185733134,1.6973720828020693,1.3198404821443461,0.3995196499628797,7.389358542559177e-05,0.7757703211676766,0.27141065235188383,0.003002653827924863,3.4195378896172555,1.0788481568196857,0.09479361443915642,0.6384190845766792,0.21696114186836735,0.0014658604857864562,0.42208642570338745,0.16122944468094624,0.04770733804747558,0.6966121725333088,0.15618568333818988,0.04127147631355541,1.4012137267046179,0.4381664049514774,0.00014096062694506702,0.6922330418452951,0.18903300267274042,0.024906295598302132,3.413185460588168,0.9696707673724714,0.13420703040023554,0.4346483472672438,0.14903865885956152,0.03891211969785403,0.3104272058294282,0.031918644969384326,0.0026939147428097425,0.3305870618388441,0.052319258271500926,0.023747287119337223,0.9753893692977955,0.3519329563157727,0.048857147027697966,0.4977354767054323,0.07142248415158359,0.04340518639254874,2.045066114753177,0.5537816612692166,0.03674513331254551,0.6228256698893263,0.23037359279126596,0.017620787569085555,0.2798775874022563,0.14437870336372507,0.010301302558358498,0.4220638459210107,0.12620255887316137,0.009446134342542968,0.9891717361657739,0.30330780761558346,0.012713637706585703,0.6214794387554471,0.20633274222997533,0.02054021005538637,2.0396125572361297,0.6216470264930537,0.13515347427693977,0.1421257921939647,0.042633531198166555,0.0,0.3092195644328665,0.038247016372331376,0.004581255399187132,0.14590645640799654,0.03864985601987307,0.0026610925506617704,0.11288621014620125,0.13680094081951474,0.02989516092407225,0.09359181052584173,0.01830172542288811,0.019734871830120713,0.19679992507308453,0.06673225114802415,0.0017641412414404862,0.12965045042999745,0.036966674376969606,0.004441334932788963,0.055161393175468955,0.021599487640670156,0.008472868202097465,0.19605919593954194,0.05911119483710616,0.0025081070933912707,0.07776302613649874,0.03180977698504603,0.018569308940199578,0.1148001607697631,0.04460672062597315,0.003904668478464513,0.09791657112850936,0.014613059677855415,5.685773601586446e-05,0.058183597958488084,0.04507681422565595,0.0006951577455906718,0.03711704470930528,0.0017512883751457607,0.0006169322152186363
4,0.73983412892332,0.6053742686339278,-0.6383872894668164,0.18586127620721027,0.3735479144063646,0.13766261552821457,9.366699590766294e-06,0.14089477985356857,0.034141653527547305,0.0,0.9708023944427853,0.3041247520255474,0.004131373691473076,0.2118619177002266,0.05692404496260632,0.005064188647622632,0.0943032238978753,0.017514005096234627,0.00399703056561045,0.25948550609186727,0.051223061207185075,0.0004023920073510241,0.216356120756769,0.08497682881621961,0.014251086522580161,0.0623542117906286,0.023336035151051183,0.001468385257935048,0.8024643243420079,0.3511824332376153,0.03513643442217619,0.16886877191698468,0.005905425107031898,0.0,0.052488679878235675,0.004032771347194009,0.0004914738100308608,0.14104975827978805,0.05002267719517005,0.0020075661863278613,0.37558094496192374,0.07358519309974074,0.018207209667003843,0.09359844980132544,0.023013159794941923,0.02115253468814997,0.5732720151758557,0.28150759150454785,0.021630350655671815,0.09977640224244679,0.10159262577127359,5.7770325855336e-06,0.08629435213671523,0.04183018530265042,0.0023166795529614807,0.1515836075859333,0.10340968610002965,0.006911942337134093,0.271315856237069,0.025958639180481222,0.01938737080592681,0.10457210189130348,0.02142806980033321,0.0,0.7050581359006673,0.11840072245306751,0.016180053949830495,0.04536847938555043,0.013944982584924147,0.0001109041597859772,0.10136888398140433,0.01637897240415012,0.0,0.02954404429762364,0.0333362343166683,0.0003116099954472932,0.036061247832363155,0.0005903804290966483,0.0005513015102634163,0.04678269688363196,0.023590549233560056,0.0,0.03329330803717744,0.016301276549716696,0.0,0.03524559781727862,0.006776819518832226,0.0007366574639014351,0.021786183313097195,0.012514441021550651,6.358043888404872e-05,0.044254201856574554,0.0006314843832423783,5.7770325855336e-06,0.05893676286977331,0.0005984627804217304,0.0002758041383573881,0.048494891068129195,0.003881747943577177,0.007758661576435959,0.01849376172201743,0.004737663554345697,0.0,0.009420543876718035,0.005302025291141726,0.00023485920967636245,0.02228426369894361,0.0003561180520525204,1.7411575752933915e-05
5,0.3391111185240603,0.8880119189834663,0.354887834401032,-0.3795623524404419,2.0224787842244556,0.8270613514790717,0.0803435664553505,1.0539618729656453,0.45945005881107237,0.07591581217612572,3.221343841302457,0.992481940128484,0.10425623521757629,1.3390031812970333,0.3585790967987582,0.02655237089726188,1.1473935064442156,0.17617309670230985,0.019163514459338914,1.674218801759852,0.49396542504163854,0.11210635430306318,2.4512003753993827,0.501466847817118,0.05756606329649803,1.681198345481516,0.36769554837966956,0.05496948755138399,3.246286294048528,0.6766938693941027,0.042461050393899254,0.8400510023849286,0.2968551978019761,0.040314144258549074,0.7563793956218245,0.17633848033338054,0.003153326107262768,1.0649535558952161,0.10659194814948683,0.037052785169449466,1.6493598891756152,0.48576040772984563,0.04113805713596005,1.0310796276038128,0.2823480119100367,0.03482608310824277,2.3309519575270077,0.8056623518017949,0.21566107090648484,1.2200930523168338,0.32484213967424597,0.11168359647461604,1.2329703079880792,0.3516742858984536,5.7770325855336e-06,1.5958041704976749,0.6254679988225995,0.08510237451397205,1.4308702593226537,0.45879737734517423,0.019650489076781765,1.1650439390683962,0.44131197732597455,0.024658913511430392,1.8890892484873887,0.8483797308737259,0.025018073773291828,0.5025907597982625,0.21130625219162885,0.028679981818543275,0.780047955792383,0.2719601948536873,0.012050231529325307,0.6158871338360493,0.346350934982682,0.00023412889793411438,0.4766555926341598,0.14984144882562866,0.0,0.6651347750295042,0.22202977980062988,0.00015295475309254824,0.4485169589339001,0.15507023240749424,0.02937546891761821,0.6432358442467495,0.18339279587028184,0.018280280854978844,0.44398564180620637,0.19279053774609056,0.0,0.8825238347657383,0.15565774184379363,0.028237572898082423,0.4478396443924635,0.21680810238085266,0.014813262148671994,0.8438618746865604,0.13847797619797625,0.002506406232198587,0.3161462108963493,0.19705569482855112,0.02642019190454997,0.11310283149067714,0.11780903866971926,0.02579919444439014,0.23523989652151783,0.09955021624672197,0.002150460957389443
6,0.24110157971597246,0.611261104848,2.2367712720541286,0.6795607213590875,1.1205889892004826,0.5333994346966557,0.09252759512487213,0.5267192665616345,0.3564451317297417,0.02889292521772196,2.564506096485107,0.8428527440331404,0.15760599725108196,0.8321830149553764,0.34956389501755,0.0039533922090773345,0.4110702142359738,0.24637040824017103,0.07190213381062037,0.8732876471090598,0.21480657968464198,0.03096995790320897,0.8574391610881857,0.6396020844779415,0.12272282459351047,0.6178570256793455,0.33280693286149166,0.08561101833567622,2.4677333232738916,1.0919172343071915,0.1545521646120877,0.39589723371860935,0.13142934647940407,0.055640440715672916,0.22409569001804489,0.10008044193687136,0.03001958512195715,0.23978979478635576,0.26132387042658145,0.02366540280262812,0.9498994841270211,0.565115936873993,0.07112048801374767,0.39473875013522636,0.12054092921045766,0.08020750628143306,1.6525259613660142,0.9753909557440217,0.14236868990218962,0.6733477153644152,0.27232645938007555,0.01458824746449286,0.3760396030077425,0.19321624680078214,0.005625109795064836,0.49164711045081433,0.3263013227003893,0.06649834575963998,1.0257661551421284,0.3297118176370809,0.0,0.5360649220419751,0.35906928273660976,0.00829614265594434,1.7603098885633726,0.5955385263518753,0.12080646730266666,0.24408294322463198,0.1387724718874225,0.04140852876440302,0.4029817919529607,0.05411108407848001,0.03601541955356231,0.2181126094723395,0.1462803440920441,0.00015687190502142471,0.14640213235502428,0.22917827144798905,0.017250382135911915,0.2403943829221198,0.07959992815554776,0.00018811676195407487,0.09975283096479559,0.07489533075794429,0.008997144326078309,0.13791284120118333,0.03718618343364058,0.00048460942146275743,0.0663750342505577,0.03726257929066495,0.00012690425422090968,0.15205718378449953,0.11445621154802088,0.006478786950597149,0.1080285476219334,0.044444251524934024,0.008393405472949263,0.24484242027539377,0.03391875321257568,0.017679394960736283,0.07590470692450803,0.07966958340435017,0.0002721808033100771,0.03784946114594812,0.07065639283783463,9.990366136531029e-05,0.07646804778377489,0.007773613078634196,0.028937430380027225
7,1.4520247119826053,0.5526066855614118,0.1621311647446988,-0.9654247190397917,0.000764258658208517,0.0004796781395899984,0.0006317495562698245,0.00025566106252509113,2.08318181754857e-05,0.0,0.014126921656336475,0.0006908854713923477,0.0036398334170572163,6.318444733728146e-05,7.254358158276411e-05,1.67557047160306e-05,4.8458980324446284e-05,5.7770325855336e-06,0.0,0.003769380324649787,0.001758971497465879,5.7770325855336e-06,0.0033534753493755496,0.001951288405335418,0.0,0.000819210775915304,0.0002566294169833275,0.00014040053262315502,0.05952429842814049,0.009331403632119987,9.533959437896151e-05,0.002096364735777725,0.0010707805812776253,0.0,0.00016284981978896275,0.0,0.0,0.0033288478151906496,0.002694675085966056,0.00011979437679917265,0.00113607754506139,0.0002514661475520615,0.0,0.00019512993900939665,0.0,0.0,0.014083734911870899,0.0010227328494156055,0.0,0.0005476025896831562,9.339562805482456e-05,9.353270783416403e-06,1.688633339283128e-05,5.7770325855336e-06,6.978415100664749e-05,0.0010381663166586811,0.0005450515547176739,1.69257286019153e-05,0.0021268567413049114,0.0010235752850604595,0.0008613565926681702,0.0005119932431334078,3.764168041200236e-05,0.0,0.005795150369440193,0.00504145632116557,6.863481488411465e-06,0.00019669131080131462,0.0,0.0,0.002215565020841839,6.157117029120155e-05,0.0,3.1909239052662155e-05,5.7770325855336e-06,0.0,2.07545476183748e-05,0.0,0.0,0.00019690483601600712,1.5666820473099765e-05,0.0,8.005161128951575e-06,5.7770325855336e-06,0.0,2.036469494745394e-05,1.8328899174186055e-05,0.0,1.15540651710672e-05,0.0,2.6116501332514214e-05,1.15540651710672e-05,1.15540651710672e-05,0.0,5.7770325855336e-06,0.0,0.0,0.00022906587867901182,0.0002361358111333167,0.0,0.0008341801509806202,0.0,0.0,5.7770325855336e-06,0.0,0.0,2.0974024905533656e-05,0.0,0.0
8,0.5481554811467559,0.779985430393105,-0.7310950677267941,-1.260205357013683,0.7758537859759378,0.2032552939191638,0.01813416136464323,0.3355093651495178,0.11118818788288956,0.0017704529048343516,1.3244551566440088,0.5196324699640541,0.03119487819749291,0.6668131811682454,0.11857217060856745,0.010269116721891285,0.31944550705153674,0.06868592982596153,0.0017699214170532242,0.5319607306858127,0.28084996105407617,0.06294462389751374,0.6056922651540724,0.2794764439313118,0.00018617803532245045,0.3825609800831195,0.21773518429696373,0.0007481343273166501,1.3971747383702269,0.6301886654816076,0.11986528480874503,0.3701067105355027,0.07334736024323696,0.0,0.1929668754597291,0.03055282944860048,0.0006390746404565755,0.21867940408722983,0.15594312924289955,0.0070082157865740385,0.6533208380078765,0.2049598122073992,0.0,0.2896530584504713,0.05825711334663755,0.007165971637970267,1.3088606957821873,0.3007760198181211,0.043410443965862675,0.5810879515784092,0.13807505060630307,0.015025663572656632,0.3278650884395569,0.08170390542595381,0.015866942868931644,0.9542420342853439,0.2465053467415631,0.046376456033409466,0.5410909157969114,0.12541393710064858,0.017492514612724525,0.29630096693156605,0.08890274098652864,0.005144363938334359,1.2013317450710421,0.26034643140522495,0.00028486563372124934,0.20446549066620923,0.07334676758987314,0.0454611442508987,0.29530961138198497,0.08190108401816122,0.024850404309955852,0.15898730753888837,0.1311297893886394,0.0006220340826356022,0.16037615904234537,0.04018221143266251,0.010120500578411823,0.16017173579920202,0.08085145600300679,0.015237886641894275,0.24550935857347433,0.042457689725758745,1.8578327191281177e-05,0.15381615117226752,0.03654625589206275,0.01102944280525498,0.1831635642040449,0.0633301167425004,0.005683169304059243,0.2327147024614587,0.04867931701823978,0.006359408131651969,0.1351453994289674,0.02682966319541523,0.010841265032099959,0.3705432217520368,0.06878580046411639,0.013927220866910608,0.08536263631665712,0.01162893687649926,0.000505779286660639,0.12949900531578484,0.024723857879593754,4.330375973209216e-05,0.17667744646768113,0.015320683867671447,7.032942828031731e-05
9,0.40734477333429153,0.5300964828021082,1.316407090662754,1.0022233798901583,0.5436051996767521,0.32411184950043953,0.011192784096897014,0.16291644906437597,0.16429345420012098,0.0057357868325649125,1.6144076939697216,0.5724570737368064,0.13513138314743883,0.22841038943136305,0.16496925616187674,0.03700156851433651,0.1455201283191386,0.17803911149653567,0.010979732462493952,0.5219343573270735,0.2640099319564008,0.00964650907675919,0.6559534298832876,0.21033180340220614,0.000588062471491165,0.27851247683221897,0.06712196490683049,0.0001845052223852122,1.885408038404401,0.5870638442266798,0.02533173399829158,0.10634892714443092,0.031707921946498976,6.249413190971532e-05,0.10762072842255913,0.03153762272162755,0.01532675884003442,0.14768271367155,0.14612104990372282,0.0032237130139428187,0.5842453899944411,0.23467321540955838,0.017307675844962747,0.15014324122232584,0.045451709000642576,0.0055216724909183555,1.121745944085946,0.5259635286109909,0.05245353704261996,0.29070961303357395,0.09229880222401161,0.08616152443614833,0.09296599334081193,0.1346079372878235,0.00930914608069842,0.23068113799425632,0.08172114158566715,0.005692766386760084,0.3729909517782256,0.28345224829990023,0.010027414187915272,0.14507257938137075,0.1260714229076721,0.00016485524020901814,1.0710392992878766,0.4244250262457263,0.03567308390732429,0.14323244932876614,0.04225753509839295,8.769838430137225e-05,0.1698528235179603,0.059967872007427335,0.004824170466679626,0.06906711575199524,0.048330045890145376,0.002392874825891171,0.10939406363495079,0.10586711925548531,3.596694870236667e-05,0.06026880612998048,0.007471528913134442,0.012219977655886637,0.033149095681631185,0.027620126774758683,0.0011980274663301895,0.08480792648376989,0.01671221575366324,0.001412822510017837,0.06127736716628936,0.025914063239490803,0.03082741336173226,0.09250893237972355,0.011255792256252124,0.0017468796452120095,0.027216731248173448,0.0772197739199635,0.0006834276456574955,0.07119452016107719,0.05763830605379824,0.007972784402508266,0.01577974127555854,0.002402754702128671,0.0003337429487409117,0.01032387725369202,0.005129213062628661,0.00016622411304700196,0.0563507721595756,0.01762992461426397,0.00776436852801679
