f_power,dz,pos_jitter,c550,omega,eta,blue__misfit,blue__level,blue__pattern,green__misfit,green__level,green__pattern,red__misfit,red__level,red__pattern,par__misfit,par__level,par__pattern
1.3,-0.16666666666666652,0.6666666666666667,0.5,0.6833333333333333,-0.33333333333333326,1.4621000002192075,1.4620739825400624,0.6533546410378407,1.2766373216671043,1.2766207047396736,0.48327463651032526,2.3479985070685663,1.876180161522054,0.9887866055838184,1.438692884991698,1.438689528814653,0.6035483814716972
1.1,1.5,0.0,1.2,0.6833333333333333,-1.5,0.7972635147176502,0.7972077296309836,0.43837818226920283,0.6449871563253108,0.5301163030909766,0.7152278369353566,2.06144441078477,0.41935662554408937,2.43027509889204,0.7511000625663113,0.7510695941493928,0.39162146432565625
1.1,-0.16666666666666652,0.0,1.2,0.6833333333333333,-1.5,0.6674902541972851,0.6302842920605254,0.40813359322421383,0.6053857543206982,0.09093581112673882,0.8249256468280741,4.4464012386137775,-4.446394932069458,0.7469176040630071,0.6073479450158685,0.4901774411985144,0.44172378421836345
1.1,-0.16666666666666652,1.3333333333333333,1.2,0.6833333333333333,-1.5,0.6683629916648982,0.6683606938004089,0.6459520916633634,0.5144252269899596,0.10112420923361662,0.7143006741696266,4.606402400981172,-4.6063651503718255,0.30902227607322313,0.5690368906168236,0.5669734965271633,0.6163073278009313
1.1,-0.16666666666666652,1.3333333333333333,1.2,0.95,-1.5,1.8323343846389972,1.832276089052741,0.46934190839138046,1.4467584829263487,1.4463762283034263,0.46693789761665744,2.853724061749736,1.8414853260346473,1.4989805605576252,1.7528948784600165,1.7528784745076287,0.43162833982890575
1.1,-0.16666666666666652,1.3333333333333333,1.2,0.95,0.833333333333333,1.3959503953830068,1.395934280198338,0.5740235731184234,1.29076026085985,1.2857973800000013,0.7518051301750898,2.6688392831521996,2.2853027007990967,1.1598854831273724,1.3507966137480916,1.3503393978566227,0.5578815296649506
0.7,-0.16666666666666652,1.3333333333333333,1.2,0.95,0.833333333333333,1.1825628364846348,1.1823005923533398,0.5745045360479337,1.1827075419565989,1.1234983938015854,0.6139566643431412,2.7058101447370917,1.9853277421323154,1.4322087217590815,1.1953575962095335,1.1953460328206682,0.577796329998709
0.7,-0.16666666666666652,1.3333333333333333,0.5,0.95,0.833333333333333,1.7810401223898114,1.7810397653293593,0.44278833902018266,1.7703265119456746,1.7702588206774523,0.6583953841037508,2.8833658524867203,2.7982306307843863,0.5017087437314054,1.7977752221119323,1.797758640210297,0.4718999587830385
0.9,-1.0,0.6666666666666667,0.85,0.8166666666666667,-0.33333333333333326,1.0877680931058926,1.087722069886409,0.5469127651398886,1.054183870027824,0.9931350225873519,0.6814015484079969,2.1978379444991596,1.5748359380478676,1.0699476698949686,1.073662304301794,1.0735585776264567,0.5616625208513141
0.9,-1.0,0.6666666666666667,0.85,0.8166666666666667,2.0,0.5703027137039682,0.5703020846275424,0.6112071535145343,1.0266799418398778,1.0266640935293219,0.6910842138617053,2.246413531775533,2.206099909797649,0.4940821789814738,0.798450776191411,0.7949122455666755,0.4918588913731184
0.9,-1.0,0.6666666666666667,0.85,0.55,2.0,0.9566635509411393,-0.9255201619120466,0.8402413136348819,0.5001919837498979,-0.15496459579100247,0.5759501202671299,1.270527027009399,-0.0637293723663157,1.977916706574843,0.5080851123952366,-0.4620121515126653,0.691497011930476
0.9,-1.0,2.0,0.85,0.55,2.0,0.8694406301132918,-0.7907410885146906,0.8492645295943486,0.6563981214644086,-0.3226878609087873,0.662192464641971,1.57091124562592,0.9183171071426081,1.2149477152216726,0.6740943199356959,-0.4745948451746591,0.679156337725846
1.3,-1.0,2.0,0.85,0.55,2.0,0.7100062594599647,-0.5631557338473714,0.8260474570812528,0.607936781939064,-0.20804557903555101,0.9049808983793424,1.5203674634434545,0.9138575188609211,1.094276100192736,0.5297545377443105,-0.29127296644036127,0.8320256689125066
1.3,-1.0,2.0,0.15,0.55,2.0,1.7556121046507462,1.7556120555208028,0.46427826575575276,1.7373727556987433,1.7329087055448529,0.6164491296806395,2.840685605831983,2.8404796309997007,0.7453367067617234,1.8214107796318617,1.8213714638541083,0.5145389880743892
1.3,0.6666666666666665,2.0,0.15,0.55,2.0,1.8377137319993158,1.8376257469185249,0.4817035198426308,1.7769326196109556,1.7769198345411725,0.6025632372901949,2.888906113364069,2.827140169922426,0.7874835627717831,1.8385607529980916,1.8384188944463924,0.48411722414373937
0.7,1.5,2.0,0.15,0.8166666666666667,2.0,1.899504156365571,1.8993359404310477,0.4978423891489293,1.860852316561627,1.8608333325111692,0.6289369509434821,3.002863048549223,3.0028574746241423,0.4112277263041373,1.902042771186307,1.901839718044652,0.5151633010824596
0.7,1.5,2.0,0.85,0.8166666666666667,2.0,0.8949865389329147,0.8949809555575448,0.610831057523358,1.1806513144153492,1.180459470374045,0.6401996369989603,2.4502207319253837,1.875112284571207,1.2008051294893989,1.0408076940887148,1.0407708116554635,0.5488467537008465
1.1,1.5,2.0,0.85,0.8166666666666667,2.0,1.0912801797645137,1.091275600701513,0.6108310575233583,1.3769186103872326,1.3767541155180132,0.6365846486572634,2.6464685810166118,2.071406929715175,1.2008051294893984,1.2370964869753218,1.2370654567994317,0.54847785212304
1.1,-0.16666666666666652,2.0,0.85,0.8166666666666667,2.0,0.9127630135677636,0.9116503330287411,0.6316739735492072,1.1329513103333029,1.132930273101201,0.6071934650068762,2.206639989448423,2.006401833839454,1.1058445232244585,1.0094599565409736,1.0093795287202418,0.6715455643993067
1.1,-0.16666666666666652,2.0,0.85,0.8166666666666667,-0.33333333333333326,1.344405144442918,1.3443955349644805,0.556860691003353,1.0634925094665486,1.0631515846257034,0.7475076869307329,2.2909903648463454,1.920892333419872,0.8119390077998436,1.3086828309859397,1.3086784343640785,0.5819348396378332
1.1,-0.16666666666666652,0.6666666666666667,0.85,0.8166666666666667,-0.33333333333333326,1.286762728655576,1.2866991679139528,0.7158560540006392,1.2118976495313687,1.211876580582496,0.5734663335032091,2.1798670949943992,1.7645719483366977,1.0728890053831681,1.2726378060734553,1.272613817157025,0.6260822240740377
1.1,-0.16666666666666652,0.6666666666666667,0.85,0.55,-0.33333333333333326,0.5328822416384995,0.38798076585708374,0.7524360401837533,0.5192075780254541,0.3701188601847899,0.6765837168333323,0.924220368300679,0.4251100810241403,1.6381227482542253,0.5425434776259046,0.4584257535320425,0.5960794122984866
0.7,-0.16666666666666652,0.0,0.85,0.95,-1.5,1.667873272215111,1.6677231094166238,0.6230805505917145,1.470116493413824,1.4701160994617481,0.4333589929942351,2.9697067854799197,1.4581575698411688,2.667179633922118,1.6123108125040995,1.6120888362851398,0.5480459394192048
0.7,-0.16666666666666652,0.0,0.85,0.95,0.833333333333333,1.43018271294199,1.4299449082376192,0.584705778414184,1.5510925053535796,1.5503536891464924,0.48096744482529785,2.7617665850700135,2.4385438063107117,0.7921439194773383,1.5154111087588604,1.5150808671078437,0.5552068638991001
0.7,-0.16666666666666652,1.3333333333333333,0.85,0.95,0.833333333333333,1.5574122211094201,1.5560857294216106,0.5561272686462075,1.4419533868429977,1.4416924336236434,0.5993510833322656,2.782175608459391,2.4164723469914238,0.7031147656639809,1.542231373317691,1.5414416606657872,0.5056439871594212
1.1,-0.16666666666666652,1.3333333333333333,0.85,0.95,0.833333333333333,1.6871575953638809,1.6870375740076975,0.5363287329115906,1.6690954133968727,1.6686620588906989,0.5604241492863362,2.7503028679158015,2.6014564147129726,0.9998404743183639,1.7251169579486425,1.7250951788180449,0.5231001404063985
1.1,-0.16666666666666652,1.3333333333333333,0.15,0.95,0.833333333333333,2.1193616375961786,2.1191222189273837,0.6454403751511755,1.9983478341361143,1.9982148583816122,0.5642716216686045,2.796116057482216,2.7960007702168994,0.5582922924624002,2.153566925331793,2.1533891626998853,0.6004746451274949
1.1,-0.16666666666666652,1.3333333333333333,0.15,0.6833333333333333,0.833333333333333,1.8796867427417734,1.8796864381840375,0.5943882101303924,1.7708094424393581,1.7708038934386785,0.6410396319975762,2.745637741273645,2.631991986465074,0.7672254875089277,1.8907703911003844,1.890639280811965,0.5806432396747006
1.1,1.5,1.3333333333333333,0.15,0.6833333333333333,0.833333333333333,1.984696368878343,1.9846958278298086,0.35905456376674055,1.8384527457548359,1.8384517416629698,0.48992207477972455,2.8255701690118107,2.823817589565973,0.7475340050953555,1.9699511188882255,1.9699499086961645,0.3816400040832063
0.9,-1.0,0.6666666666666667,0.5,0.8166666666666667,-1.5,1.7109333180685773,1.7109116069525743,0.4533832447663513,1.3409462676000532,1.340603847195104,0.6718090780983177,2.3862872888016837,2.131626104275373,0.7940815939276232,1.6320600180863696,1.6319597169323359,0.4674871077426365
1.3,-1.0,0.6666666666666667,0.5,0.8166666666666667,-1.5,1.8278681726870085,1.8276655397480281,0.4808623701632091,1.521904468475647,1.5218249798827879,0.5808272319131975,2.126579080273333,1.861862628726834,1.140109515916691,1.7540193575264342,1.753801380930348,0.4956931653010872
1.3,-1.0,0.6666666666666667,1.2,0.8166666666666667,-1.5,1.1810334176777395,1.1810309708279032,0.6499080683732591,0.6988337377185236,0.5215334334748755,0.8531851790006745,4.449672034172912,-4.44967003901462,0.5413384481714156,1.0575218332857776,1.0569880322043845,0.6593988895312393
1.3,-1.0,0.6666666666666667,1.2,0.8166666666666667,0.833333333333333,0.5588279991574047,0.5153786122312591,0.7654194951312923,0.46485749661338566,0.45258117095285394,0.7698981586611825,2.2320128207370673,1.6021000547093933,1.14810973070928,0.6208491370972713,0.6208480499746369,0.7101753096688423
1.3,0.6666666666666665,0.6666666666666667,1.2,0.8166666666666667,0.833333333333333,0.8686512572306567,0.8685429435264903,0.5070655600208839,0.990545578733951,0.9902730844356309,0.446522510982726,2.4403877135348937,1.977241430404201,1.1742213173383946,0.8802038322071718,0.880180860663909,0.41387526720670176
1.3,0.6666666666666665,2.0,1.2,0.8166666666666667,0.833333333333333,0.8204550682503697,0.820439565260397,0.659399595439858,0.9299674674834332,0.9275523941167393,0.6583228138316383,2.3164313325745427,2.018104803413764,0.6762584584276568,0.8192586525989007,0.8183623196307865,0.7301661854747368
1.3,0.6666666666666665,2.0,1.2,0.55,0.833333333333333,0.7150372613687516,-0.5175990504510789,0.7978835411844113,0.768426556768315,-0.4417481959157328,0.8257267764743971,1.042758411984536,-0.6377339344961367,2.0416697979673,0.700889540643473,-0.3984641519899591,0.9363994483444353
1.3,1.5,0.6666666666666667,0.5,0.55,0.833333333333333,1.2615956840661153,1.2615756336756738,0.47669620746190766,1.1676142621257724,1.1676133037817222,0.5407077622468208,2.1796006317292305,2.0588717860869696,0.8312178360530939,1.2490740218025194,1.2490609522189378,0.4778517074504434
1.3,1.5,0.6666666666666667,1.2,0.55,0.833333333333333,0.5415993902203033,-0.2526546223569348,0.635833820770124,0.5069293888656314,-0.22448644115674488,0.7601172111856107,1.8925989574672237,0.1545596575182553,2.5741947209565406,0.5412591060927341,-0.14108080398013256,0.5964215165213156
1.3,1.5,2.0,1.2,0.55,0.833333333333333,0.7067891051875702,-0.40833187310439845,0.9382013445307965,0.6776744841110737,-0.1748769490262897,0.9619316461225877,0.989337688689754,0.5571815707304675,1.6354550883242776,0.6400850520881689,-0.1780877922193112,0.7702908647861771
0.9,1.5,2.0,1.2,0.55,0.833333333333333,0.6150747658854773,-0.28065406641066193,0.7545068392120855,0.705069783355672,-0.4409389102652225,0.8807446796011359,1.0791347807904776,-0.4348072975568147,1.7523288482851054,0.6105727387139666,-0.3903366276621267,0.6909620153296838
0.9,-0.16666666666666652,2.0,1.2,0.55,0.833333333333333,1.0671860723914657,-0.9920049681198451,1.0448679589041119,0.8569557662715165,-0.6920835716036673,1.1343614588646527,4.494211091378907,-4.493874916105994,0.5098203846994238,0.9116539062091672,-0.7318316993678815,0.8171278563456806
0.9,-0.16666666666666652,2.0,1.2,0.55,-1.5,0.46562388880123046,0.13819658685315794,0.6188747577713939,0.8503245598466515,-0.7128242827098978,0.9888388379792378,4.644565251857726,-4.644534903194515,0.7512083804125289,0.4161557821237751,0.05172181253967251,0.6302629734701067
0.9,-0.16666666666666652,2.0,1.2,0.8166666666666667,-1.5,1.0616678657810528,1.0613522328658984,0.5743244196133208,0.8353574724395494,0.8350724277538859,0.6430955144941796,4.334473801962656,-4.333184284159172,1.7972029704060197,1.0238717879599752,1.0233258094822977,0.6099073534595842
