idx,c550,omega,eta,dz,p0_blue,p0_green,p0_red,p1_blue,p1_green,p1_red,p2_blue,p2_green,p2_red,p3_blue,p3_green,p3_red,p4_blue,p4_green,p4_red,p5_blue,p5_green,p5_red,p6_blue,p6_green,p6_red,p7_blue,p7_green,p7_red,p8_blue,p8_green,p8_red,p9_blue,p9_green,p9_red,p10_blue,p10_green,p10_red,p11_blue,p11_green,p11_red,p12_blue,p12_green,p12_red,p13_blue,p13_green,p13_red,p14_blue,p14_green,p14_red,p15_blue,p15_green,p15_red,p16_blue,p16_green,p16_red,p17_blue,p17_green,p17_red,p18_blue,p18_green,p18_red,p19_blue,p19_green,p19_red,p20_blue,p20_green,p20_red,p21_blue,p21_green,p21_red,p22_blue,p22_green,p22_red,p23_blue,p23_green,p23_red,p24_blue,p24_green,p24_red,p25_blue,p25_green,p25_red,p26_blue,p26_green,p26_red,p27_blue,p27_green,p27_red,p28_blue,p28_green,p28_red,p29_blue,p29_green,p29_red,p30_blue,p30_green,p30_red,p31_blue,p31_green,p31_red,p32_blue,p32_green,p32_red,p33_blue,p33_green,p33_red,p34_blue,p34_green,p34_red
26,0.2970863498898514,0.591592763469245,0.11182929259435598,1.0720709094730123,1.8480911026667615,0.5636454937252054,0.04120742189410106,0.7802585581704562,0.34853933581057306,0.009727662274902519,3.613466587404437,0.9238478036185607,0.06793265284158333,0.7029825222250748,0.30947991979191436,0.014723434785963045,0.460834210430669,0.2562845224370607,0.005615233032002584,0.9131959667811101,0.3166116595936911,0.00575319014175858,1.2326956567200191,0.5432559368038611,0.13021033177382638,0.7411360816378264,0.28031726583426764,0.0529914030689652,3.335492768284454,1.2801141795733846,0.20506310221418858,0.4680578446679705,0.16918169961758647,0.020086695508219846,0.24587809266683652,0.06419750223937554,0.005758576577106404,0.4651551901458237,0.14911999824163963,0.0009339083590237224,1.1971889542067915,0.4062931745577911,0.06306614722764073,0.7079850054308219,0.16880755223657706,0.05743783404288738,2.1064590054228867,0.786559862139856,0.0848947092340818,0.8916794356923323,0.24459210422155903,0.04794156496001685,0.5385290762655613,0.23449494245267785,0.018761203740134475,0.8648031609890054,0.20679712165080288,0.06615806113095833,0.999085113488275,0.5162277060372678,0.017441876769850675,0.7088370152049205,0.33560463664806944,0.029854026494592012,1.9233495544610262,0.794538719506447,0.0946072211283229,0.126367961987011,0.08669507160017408,3.5672265394413416e-05,0.3325278690972844,0.11054587994232351,0.0023372973481627464,0.28469451248801486,0.0698575618770663,5.7770325855336e-06,0.2451464791747698,0.1410103542650194,0.009121324769352944,0.13616980009640922,0.06590355437120517,0.03263635314413019,0.2677785553634294,0.1147820847457719,8.366543644309868e-06,0.137711785024509,0.0655604465259913,0.00023826223490226118,0.12185984013206685,0.09899993029687028,0.006257590800470048,0.24286336609989384,0.04950767637159203,0.04447903251226308,0.28727282852374025,0.010721174927372101,0.010250922479360935,0.18314285297828423,0.008881571065863694,0.0,0.09282601486109074,0.012642518177880466,0.0,0.08165985824655872,0.10382058481006148,0.002656813655875904,0.08710963605992923,0.022288928738142224,0.0008060928291585203
27,0.16928600441639696,0.6487105900559702,0.2150255616057568,0.6052579886630849,2.1782668844860202,0.6704159779997119,0.06885223461488799,1.4824648696977192,0.3640450620706219,0.06928740297675069,4.0169886801949755,1.1132038235143398,0.1666087907352676,1.40564496611082,0.5030437566895478,0.030996776702638954,0.8660871558306598,0.3488538875034319,0.06550689355868818,1.630148158288043,0.5711229608572228,0.06531303741024434,2.0144787909721718,0.7155479182240975,0.016567465400360804,1.4426932343788155,0.41619333355770094,0.013367125690546383,3.757535032594816,1.3178918519597702,0.015983122245432187,0.7834599903040621,0.16529931558346378,0.07487586568440506,0.6561325301836389,0.07937402351252408,0.01839770894626815,0.7142366455541478,0.29263735234433863,0.035534075984081814,1.78537216521961,0.5466721976395996,0.0684114283720225,1.281920419605255,0.41915630141870125,0.13035474950608308,2.52373509892554,1.005070354290181,0.14903382420256214,1.5857582223894284,0.30668930931058747,0.011266467262317198,1.0547998767753373,0.35429998254055944,0.06350182218393602,0.9678948965951266,0.5715417818137056,0.1400869087499677,1.633399160861953,0.5550405653020329,0.03321648514389988,1.180660876567769,0.44602083033769135,0.04924851742825106,2.513054404482666,0.8815084971394803,0.08754533181699757,0.6111857139813813,0.21328131374274312,0.0007434641554806934,0.7560090805115004,0.10577461321946187,0.0,0.629732530216534,0.2354353871719471,0.0036183584749575892,0.5657321363359088,0.28203903022605276,9.524274209390908e-07,0.3958394469408676,0.12219554713979247,0.00297759562579208,0.42836335952307125,0.08852661406173085,0.028637385224311862,0.44566106764970753,0.14787161785799052,0.016432071771751145,0.4276257595666168,0.14612837316300603,0.027100370825110503,0.481236284636383,0.22774848660053057,0.013342426824420103,0.5403513119990699,0.2544819910779117,0.0367929421837618,0.5807369768991187,0.1271875732670405,0.025256404202902077,0.27141824722285746,0.14198946745061997,0.00026515444498128476,0.18640243718308472,0.14721463466301685,0.009432559305125496,0.2093450205881986,0.06438644578808463,0.031154529878645372
28,1.4265400284731755,0.8659826983864313,0.7714170687093649,0.3708774332689778,0.18838629600923582,0.06176113359183383,1.4821292392247071e-05,0.016802033466542236,0.05528652473561814,8.50918392029298e-05,0.6631903647025104,0.3413911072717174,0.02068514798861701,0.1366035535271266,0.044157327372563,0.012551838168540587,0.060191446643981766,0.04361211881204542,0.0,0.17409495029375047,0.1511752306539559,0.02569786134238003,0.2020645732262885,0.14236130097409477,0.0,0.04005607105538562,0.019393137380478497,0.0,0.7563411602348257,0.46449341866134625,0.027186424903934855,0.04328252672867501,0.023148280814253977,2.9505721757510843e-05,0.012030987554347542,0.011735230879971442,9.3613312668332e-06,0.15710068301433716,0.03483743329564806,7.931701658490841e-05,0.1586498300490636,0.11549303660342054,0.013104708653315277,0.04006666612970057,0.029221728781712468,0.0,0.659538360987027,0.22337822814035532,0.08079005347746983,0.10099103860138534,0.02980598659478593,0.0,0.05920451331262375,0.007036174005525252,0.011758591646738027,0.2093535880060461,0.08182981216464337,0.016610338369944324,0.24020447360006114,0.05472401005861411,0.0024994886600995703,0.06149748709546368,0.019365157629108575,0.0009723215416008541,0.5933743860533877,0.1913450452416376,0.05370177846886489,0.029919202237006098,0.01861051216371785,0.0,0.06097557508524201,0.01262884718390284,0.0006409924673024052,0.02703022225973699,0.017478687541878105,0.0,0.016112932048814345,0.007799460061873204,0.0,0.06642707792233712,0.032098706918245866,0.0,0.024875930367882708,2.2495998328627808e-05,0.0,3.3784107592783695e-05,0.0033651432382097095,0.0,0.017011258202072606,0.016313608188120304,0.0,0.02840907241835857,0.013488147201214006,0.0110140217427567,0.016531323536495092,0.0038878288129614337,0.005591938134689501,0.03865348477839625,0.04441034545590687,0.0,0.004684434130077197,0.0,0.0,0.0034243647382904935,0.0,0.0,0.013663452317362348,0.008111720553774265,0.0043706641762283555
29,0.5978945161160799,0.6776151476266361,1.5689847136645358,0.7386883522112997,0.3012686476097992,0.25782992538399824,0.03796162182279924,0.10304535742229716,0.09885274050034208,0.007503785560335158,1.3071176162836688,0.4467268132963198,0.10101723642169791,0.26771458850575325,0.08105211606619597,0.017022267793124133,0.1694329952640662,0.06523003116232885,0.00016273791838463815,0.3117963771535548,0.08860032087827457,0.01698506630464114,0.3371101563434696,0.17516197964553482,0.0,0.10866205523203441,0.055255471796107375,0.02803368044474919,1.134253016632281,0.5357495827310772,0.089624356308324,0.05161512355482344,0.08246407114091564,0.021254617317228504,0.05891987672698995,0.02647925836745485,0.005892606965466939,0.08157417247463129,0.06535829671897389,0.023753197530939178,0.3673552876033488,0.13397880844195192,0.03003104794824482,0.11175430357493911,0.06858743683079713,0.024986483611444274,0.7623999363375139,0.3814095922766328,0.034210667162288856,0.12235210509630956,0.10206403898117569,0.005026069315744307,0.03932338888749678,0.08974266120093698,0.01953513039952068,0.23892104868048059,0.12606906123783526,0.0677282556314161,0.3791280480754813,0.18701585912123234,0.022360569645734806,0.13379722111758896,0.07181836354465375,0.02857715787257438,0.7526034532330639,0.31994432826458874,0.031707996258903554,0.05011250681694453,0.08626934255635556,8.045575874458454e-05,0.08469665264542206,0.0359988138624564,0.00020660076208963462,0.04642209306046145,0.07140822037988087,7.010649260844008e-05,0.026669666657627877,0.07869140419600404,2.9285929960717606e-05,0.06348453913520269,0.030829294518727714,0.0031167148542132726,0.03357941451902661,0.02684493191541548,0.004189766763827759,0.03476273696770461,0.013545408461932132,0.0,0.04545053596753186,0.02925440621352982,0.001709186542312569,0.08086791173431374,0.02804411128809666,0.010759490846086902,0.013236996874465105,0.02717607496085804,0.02132903932910769,0.09602598429973935,0.028868103284175113,0.0003608090986394072,0.010564101760779081,0.02062533672259601,0.006064386827412731,0.005038913513399638,0.0012379116842438668,0.0014584202779082426,0.010837367811480647,0.0016605489723969169,0.02231505389591552
30,0.5123611003165238,0.8019842672707334,-0.39160749757098773,0.3428364904633314,1.272271989462959,0.333354333976288,0.013548056057577855,0.6997664888060584,0.14809040806467963,0.001976657873324711,2.4613914999824944,0.5905567771803435,0.013852019065723042,1.016137669113716,0.38238965957634,0.03767212837877887,0.5637817004098741,0.19072565331676244,0.013561802983951618,1.0011371665443187,0.42995523038065403,0.0,1.4946533008626166,0.5543789025908603,0.02171495158549086,0.8785090371327327,0.2548422741514115,0.0008170930996578741,2.771255179944965,1.009457749158241,0.07311745615604362,0.45680941646472495,0.20034738760334914,0.020800070902739574,0.3274474474853716,0.1155191452119627,0.02800783133281664,0.415257196223438,0.18369642573782546,0.0218037802672917,1.2023056060925912,0.22341365499680366,0.023236707575243477,0.6425921045298912,0.09324948128141362,0.020464995954934617,1.836560690217951,0.5062366625348751,0.056169629270536925,0.8581356208173925,0.26912169755869325,0.014888531704144274,0.48470017665406806,0.25194819484075787,0.03427167759318006,1.044222036546399,0.32968895404996224,0.015565535648596475,1.4014938761170934,0.3510454154085624,0.022968038780480458,0.8572985303187832,0.2656120339757453,0.021689636266825733,2.302884948764064,0.6047767151821843,0.10067516870811531,0.3999214937320936,0.11644346450270002,0.0007665822751153943,0.4316047992764427,0.0691987440273288,0.01153091533044762,0.17554339981913275,0.11373940562370086,0.01793393000450016,0.1452216905874817,0.10592214632453983,0.0036350411271929006,0.2700734105299837,0.028339028628976002,0.009357712196457176,0.39403607350044945,0.07856367539436016,0.0011500433875682582,0.19271090692529586,0.017455154563554284,0.035923332934463786,0.23938345773658798,0.10676471189677642,0.0016711555580346154,0.17657786176420298,0.13884489613551523,0.011024636887971619,0.10774365227146596,0.14402386327714034,0.0008897707826975148,0.2789207647023465,0.12709361354170193,0.006328397322267847,0.07859922807234462,0.0694702820173222,2.2193685699974698e-05,0.08152931464518356,0.04871622191310728,5.7770325855336e-06,0.13644774616378022,0.033749434733606566,0.0009868115952710139
31,0.5384847091465006,0.5431363909455335,-0.3176002142764777,-0.16843542267048794,0.3886478249188579,0.1676319632444184,0.029602703949518184,0.1174146236143624,0.030248567085841088,0.011192526175373045,1.032575739335232,0.34604308347423807,0.05787315054871536,0.21798639176089002,0.02356321381771247,0.008186730340576953,0.184764275920747,0.020645824954149856,0.006098087227620376,0.44919806965823433,0.12934604364981353,0.004048336828708756,0.41461834975174827,0.05984625277769484,8.344185136375371e-05,0.12623342220680805,0.019010658296410042,0.0,1.2087308572330986,0.35998168104492306,0.0041064850213852234,0.04239757579548113,0.027706237623087465,1.285901000099684e-05,0.04226469592670391,0.0030916514268273243,0.0,0.21585715619759482,0.06111380969823669,0.0018319407237288375,0.36533784612141185,0.06220732133425749,0.039198922554550514,0.09371841190057445,0.023965335924235547,0.014329025646697479,0.620460144171987,0.21817707326475694,0.02750763821007773,0.16882996125322058,0.06664603557825104,0.00032819554591677103,0.14387192348763667,0.06296699893240956,0.02502001843462879,0.23942501820953355,0.1529478651580305,0.018013368473257862,0.2996374216445197,0.19268601427801668,0.028643968173491307,0.13871369708527911,0.09225014101304793,0.008551312853995071,0.7876958377181451,0.177588208062022,0.014367410987036661,0.08270681344226577,0.042490744097075386,5.7770325855336e-06,0.17516498137604933,0.022536335376953702,0.0022600132022867355,0.015494954730313761,0.10097169894822841,2.071433522205737e-05,0.03934463529497559,0.021989780439901224,0.0,0.07236713186266044,0.010184737909744276,0.002061475599209292,0.024664856338426838,0.01691822300724928,5.7770325855336e-06,0.02673968187357346,0.019170702181363096,0.0,0.051150207593124865,0.015468144082842927,0.0004945823588464286,0.11071464908726533,0.002972819999265325,0.0010661254289637749,0.038759412346963854,0.024885660560277086,0.0005759138011537619,0.03425344633865281,0.027278957418664866,0.00013873772514968528,0.02616343755769244,0.012468695975443103,5.7770325855336e-06,0.030646227237844124,0.00020789608981031517,0.0,0.009864337510985779,0.0022885814099377925,0.0010532248997638081
32,0.5464106522866029,0.816547155691403,1.7859730870448238,0.3709142235159014,0.8426076506021627,0.5673120535782621,0.030390345775699934,0.2707994614526589,0.11779460720072639,5.7770325855336e-06,1.8431894941618958,0.8722074541126962,0.11450220859732516,0.5182113503600005,0.26597684615847994,0.10610694948730727,0.4117074099855583,0.24792763064447604,0.036593654028849065,0.6119808764803066,0.3641387889806799,0.015236500182702369,0.6753839555045987,0.46740292364077984,0.030807136954802732,0.28959406039772223,0.246364203533209,0.010172923698520664,1.7533712709279239,0.9976930474614384,0.04540981110300302,0.31684874628062265,0.14724864889954453,0.013866997756356383,0.11916379249236608,0.11824653923839942,8.16447064997469e-05,0.37216585571662,0.12287466228303155,0.055995169388891125,0.6413989474224511,0.2952589977356911,0.04481245306512663,0.21929340470674447,0.10261363049491852,0.016607550214696502,1.1056997005610363,0.6072822963147791,0.04990055909220851,0.357502064054233,0.267007470811353,0.007049298007089983,0.29462928255579596,0.16712667522736277,0.055647422824860175,0.4662126792968416,0.28016305110226913,0.08755765926675604,0.7670618898613457,0.3005771671237767,0.003268878929977707,0.29061501848689103,0.11905866668026327,0.014785590131493886,1.5804802921169625,0.6032556360706365,0.057705962022972596,0.15535515143604842,0.13796082353110306,0.004732202493974378,0.43255168102806907,0.13433277146906972,0.02910262261106813,0.23610457127772683,0.14776269517196328,0.006719162821241271,0.1036176424258525,0.11738062007705403,0.006306103045552463,0.14838896335345655,0.024930832886027092,0.012127532589023698,0.11533166566242438,0.049953607627232985,5.7770325855336e-06,0.0834771246767889,0.06997257038738307,0.025896263435665357,0.1572689725945347,0.021977310218494864,0.008700802198047818,0.18264908192395723,0.08611963519648834,0.004058060455120988,0.10798525043235267,0.07728235357132335,0.014020067118077559,0.18542367109539326,0.06042953291409356,0.013433645739712728,0.03507208897858238,0.03458099293040125,5.407141834242695e-05,0.07590565407117511,0.031710879045981626,0.002163917905171889,0.06320154297294114,0.032866130823696355,0.012337038273243018
33,0.7377888480533161,0.8706841626837005,0.2101808679766624,0.05364534578542135,1.0948679674492567,0.332987281316417,0.0,0.5288785011950713,0.13557309553152713,0.0144630366792927,2.2665997870231056,0.5177021052369001,0.03182851140101051,0.4718382144145384,0.181046884052486,0.014143373821920586,0.2391628185348672,0.14673066194588674,0.004481304287361908,0.8528175960437275,0.20450976828403167,0.057986443783256014,0.9850347341417516,0.5712573484829233,0.020383884210893145,0.5013419043714527,0.3303569619616719,0.009800027445918279,2.472675199334123,0.7494897922089911,0.08895590787341044,0.3274145442873584,0.12796300431816252,1.6423484654700238e-05,0.19221884320394883,0.057837910231679085,9.42127345536487e-06,0.43800760196159416,0.11005271386827378,0.012968629067057084,0.6625698737375669,0.24623500669686427,0.02890295853416515,0.3746339594237612,0.16766354326148483,0.001292741742647951,1.3465270505725886,0.6039851432928852,0.050585571497980944,0.6565678392258292,0.20853693718403546,0.00522972240067633,0.39973491485254975,0.19616207903049548,0.012934577959800762,0.8150869568438273,0.27239549301566013,0.01276528137068598,0.9257562890920861,0.24924921068084455,0.09003050680189187,0.5360884971141187,0.212556007278201,0.052821169097860554,1.5798000433150947,0.41296689349767823,0.15433415219250873,0.2535673266618412,0.11476272352683176,0.00927091040119527,0.4508456883623212,0.07783744709412468,0.012240282140222537,0.20794942094953706,0.05094684321910445,0.0,0.17108961874584475,0.04399620932837069,0.0004605382348034942,0.17435960561061553,0.02544610312286361,0.00019540918096865078,0.25106222820636936,0.09163090651157553,0.0005521907523889007,0.17589599970475703,0.009292308949074693,0.0,0.3044731684898219,0.034386993292933016,0.0065557185814878495,0.22750003349102196,0.13757071384546793,8.41607271426831e-06,0.18877175426856171,0.0626782170695275,7.327741224307841e-06,0.25695928311464616,0.073768112021726,0.013113784918895336,0.11175726668509053,0.029392621614058465,0.0,0.07135395937048838,0.07000158333814979,0.0,0.09407099387146728,0.005693769015147529,0.0
34,0.2961173380578777,0.867793763935515,-1.0414267342838333,0.8451695811849533,2.7361818787430545,0.8301236203170734,0.09607680097405763,1.882832874354688,0.5583504420052952,0.0008724842379321286,4.725850766221875,1.2023005017857562,0.31256529329747645,1.7693800244681517,0.39612454556876586,0.09891627687746496,1.4697459001913784,0.48193505473014253,0.03986729161375517,1.8214088377115807,0.9098987384273698,0.05207988141590094,3.188040192494676,0.9028921009080073,0.004507997999273716,1.5610016197511851,0.5483307087677487,0.04682817385673473,4.53885403970458,1.4327183395195877,0.10623328290549712,1.0342809219592313,0.24870327915532026,0.023426461547238785,0.7268188750838782,0.24979070928577501,0.035117738934978715,1.059811849155683,0.3313775627976455,0.06451639556571415,1.859983452208205,0.6342949609321413,0.1110832389992845,1.630227595601435,0.30719082663292796,0.03603533700524173,3.269828300574382,1.012324448890162,0.18935812874767635,1.8926969131506355,0.5735413245336058,0.061311463229493365,1.540426063824874,0.4795176652197024,0.04691111548950074,1.2056426758852525,0.4634640799110502,0.07028441298942154,2.0814918168179064,0.7147800778798253,0.0550750118628454,2.03438104702099,0.5194757455646116,0.018655869698690083,2.832714268175792,0.8603973135930632,0.12427109473221236,0.9072102108415183,0.29784381529456533,0.023835410733087085,0.8499309722348485,0.29068607145220626,5.4820458599211964e-05,0.7090577964832869,0.1948663641231515,0.0020719523395266322,0.6876389478240887,0.36304952784016375,0.009512202931936721,0.5366539334145665,0.1324871040835043,0.013238105344375225,0.7863838473469473,0.4011103611424273,0.03826662423845949,0.64970033661527,0.17871939524743224,0.013142179968493156,0.32316308976245645,0.19490231151908155,0.00017488519865992036,0.7196061891366788,0.3076729702650707,0.06424651117444147,0.6010245812969883,0.08007521734333269,0.0,0.47376124206001985,0.2190159484506285,0.009215657472528834,0.4005105393083064,0.08598280069823261,0.03377576168933533,0.32920917519208015,0.12607725939742548,0.027740925212911046,0.3182487629893463,0.031690617896373875,0.03602742353662417
35,0.7261048641174183,0.7138220892313377,-1.099843352877195,1.610808287891599,1.0887469067853988,0.49652610851098167,0.018731508679153075,0.42395291324531037,0.20752090830236916,0.012524377691468351,2.90139898722816,0.9450470111312577,0.0811830401981139,0.5408045176994778,0.1104309650808167,0.0009771968178325717,0.3376184328264791,0.1119203928046679,0.000320414101109723,0.45943688069357663,0.19760597571997524,0.023165531347947497,1.016387173961727,0.28584096716800156,0.0036279874605109484,0.45523640394859044,0.1366711911799185,0.01795230569920118,3.0617770745429524,0.8592645175116221,0.14728379410654072,0.31873641701741934,0.025738667487112527,0.0,0.18629162512875558,0.046466578200161396,0.0,0.3098463346899045,0.03730255272546811,0.01367457506764247,0.825307188290582,0.230797016395266,0.0072454810863636,0.4785320636817941,0.11478306529772125,0.0051644738237186915,1.4450862532100466,0.5146977933898262,0.045096396431880285,0.4001544433049198,0.1407187859563542,0.0,0.34068443945610616,0.11196448054525161,0.002183833612710095,0.42924228520822605,0.0642927213182189,0.0,0.9463886183223031,0.305668720977298,0.022179675922332533,0.5329469239089409,0.1388665880605452,0.00018827318284423466,1.4319587468984207,0.392375499001362,0.07208982759157655,0.18877001405320795,0.05534230513686342,0.0,0.28617468613189007,0.04587222689466206,0.00010808494757127552,0.09533501941376113,0.020735668632902493,0.0,0.05758694018634873,0.05834606662987334,3.399442562136056e-05,0.05194027625211531,0.01459144804847399,0.0,0.1087068509607344,0.013232922653668612,0.0010180558167395323,0.05248598683244055,0.010164432190190637,0.0,0.0415095231306353,0.03771325345604626,0.0,0.13233584137194349,0.042636440153551405,0.0,0.07720206416061726,0.029090666494188427,0.0034801154529348712,0.06704995836308736,0.010295455367805918,0.001304577654555117,0.030522364640799684,0.01672148439500862,0.002349069843295801,0.05110581296457818,0.034490032817294985,0.0025207867390757413,0.042577207898291246,0.0030669391307526486,0.0
36,0.12980565690990908,0.7803700377410314,2.0768503313400637,-1.250918636865046,1.6514467198412361,0.7751800095990601,0.1336543995031925,0.980330259555463,0.42227130637507104,0.10698946734719066,2.2998269665474416,1.0150327078720989,0.15121345531631417,1.4709052447495854,0.6049124501794205,0.015682153610601695,1.2201490762084808,0.48500521294329935,0.0005061138703492603,1.4450258949648822,0.6815141173614567,0.11389136255434719,2.046434098066622,0.4783678371977978,0.032453888894675924,1.3549776491153436,0.5746148454346747,7.031415252330958e-05,2.734543794716083,0.5620250908740726,0.10071764639394891,0.7681082891213873,0.1632969012152446,0.09595775014691421,0.715656851766044,0.22324088567976527,0.08276890691295855,0.7993362612898516,0.24840546883787173,0.07880028765674041,1.3038490958856193,0.3482693913749616,0.10198947808494409,1.15123477963653,0.426169151468223,0.09574621873190023,2.0702079362475976,0.83753568896083,0.1279331222068483,1.3349091722578303,0.5503856600329381,0.02039485730519786,0.9963155605542152,0.45287837011104914,0.06429739743249982,1.8806090634605142,0.4226591296892528,0.096201000562298,1.7345421015842832,0.6736564282123021,0.02301391101325763,1.2703573859224475,0.5811556788230998,0.019729907762072514,2.60239080925587,0.9922420697867205,0.11039224790801898,0.7588008046676662,0.3113262701541581,0.027747166468389674,0.7765423556322593,0.2461735602822141,0.016351853904145893,0.5727900575574754,0.36940031105316407,0.00026728839518870134,0.4048151492420774,0.18398813007625642,0.024933293221994515,0.6829208025603328,0.32830836729507445,0.0019517129733074025,0.5449207894368865,0.3541004967961935,0.05353288673245629,0.5933413584468171,0.14872567261367203,0.054933518055690266,0.5079407253073995,0.28937546609062326,0.024365156760504894,0.5093214434065668,0.20671208514162268,0.05326833004427364,0.5542098789158937,0.1751629292203496,0.06434758602207233,0.7025345288100928,0.274148656678993,0.05395683889254126,0.2242563586147729,0.14358064118735162,0.003763398686121435,0.22983886135107107,0.13539079726311026,0.030661475240625607,0.2224236475099887,0.1429263672851694,0.00012821164019518634
37,0.46073207620180656,0.9692345659679111,1.7956983909401212,0.15556549044061574,2.274409750344508,0.8581035702934486,0.1455204505552964,1.3460873114845828,0.5345612143158915,0.14091899072259476,3.7051240919603656,1.2222134002203209,0.09985711786986594,1.659999259021976,0.6829808729354933,0.07711449315893719,1.0749410911671398,0.558798961121949,0.020549208243900628,1.734319216832779,0.6617872013375672,0.033660248210384956,2.1619625122646986,0.7194026009746268,0.16997710480608128,1.397730120717827,0.4692066376276797,0.15562896895352388,3.82225221336649,1.248538921966314,0.24731486177418083,0.9040548784252527,0.4157918140492065,0.1356864413941087,0.7413810425611815,0.3270802339021259,0.05648680895199915,0.8555525912069321,0.518419610046063,0.06009761343436956,1.8327431418292424,0.6298722377570022,0.06068984679058659,1.0829262846247956,0.2724660280585307,0.13315213509468404,2.8030025945527193,0.8222965730663578,0.06515328803795369,1.4264525155298022,0.5852448587046035,0.06774280317555863,1.4442415449998118,0.529701558574897,0.07541653641304487,2.2070740186113937,0.35522301091050446,0.14291832519810005,2.019921096308999,1.1183100193714741,0.13530939888903742,1.4455248841568495,0.6402922803400979,0.2368240899060945,2.806795173580983,0.9427074553961479,0.32528259452210384,0.6648599131921422,0.24212204234908188,0.046577017187239306,0.7717853946784978,0.35335940695363777,0.002717943615263921,0.6405257631358467,0.28140322047752503,0.09591132955652916,0.5726530827750834,0.26045946932618597,0.0011352225174344845,0.6976614271690799,0.2805721965791948,0.03055183389465478,0.6412518476693438,0.2107422925831168,0.0029420373833179986,0.615467471542236,0.3368184905112489,0.042301463692969256,0.8070141235914927,0.154694395014136,0.12493286570155271,0.8441390355756141,0.1510203365705932,0.03182411175875178,0.719328142822016,0.15326792595854058,0.02508943347605158,0.7238470701152795,0.2965837907304109,0.04011233886462162,0.27792616750448423,0.14765185361227162,0.002331224922642645,0.29253842176875816,0.08134039205245973,0.03400354950267745,0.2619258704609936,0.19575289915043984,0.04128927229068152
38,0.7233332646212021,0.8565994239857019,1.3246243832807465,-0.4252492168482148,0.6143392334769658,0.24852437464074403,0.0008823479158297581,0.31449567509950827,0.11197272883613787,0.0,1.2167218038822352,0.4714405612363446,0.01820510308746755,0.5512455373757881,0.23674323689820742,0.0,0.3973195609912715,0.10621216506141799,0.03609163897867847,0.6986268938289157,0.22681303102934391,0.029696169721346536,0.39059093987794286,0.1700126575389621,0.008440486434666385,0.25456461615812026,0.13695083779421854,0.0024788028710369257,1.250007275799378,0.5816606044445127,0.021049687335602085,0.18025979598010963,0.030556344487814344,0.022501863496163944,0.067652162127532,0.030275318302564115,0.0,0.3486976318829683,0.14076610707265408,0.015341665472434018,0.49845257971148493,0.11121818915298526,0.017879542440947464,0.17926246742680443,0.1166098705235014,0.01790314810443879,1.0465596168522406,0.14701198901794948,0.03104870441578345,0.3748578811175505,0.17625327275249705,0.04571810536127292,0.22894745354252438,0.11752654530518272,0.01869602789668316,0.4676055154986948,0.37343961473108317,0.031759906472240695,0.5243436630476382,0.22044089017224774,0.017735010974208334,0.38311211358425423,0.12120312037821208,5.7770325855336e-06,1.1595770593127197,0.31581014116416206,0.02690274522604159,0.2745502457783165,0.15425560758238244,2.8052903654438626e-05,0.25256314365949806,0.20077583947758607,0.0,0.12337202830153363,0.18859326171991897,0.0028902142486903854,0.015560263562687655,0.10859236600318786,0.013094006421058612,0.16190502625348696,0.12377618955501418,0.02065877986062418,0.09479522302651215,0.03241614894762296,0.013012418236278188,0.060833489536747797,0.06337623354643225,0.008175202033922553,0.11525687388653397,0.09492404827005226,0.012434654960056047,0.13561256203694766,0.036453771935485844,0.0,0.059724229813650595,0.04069303796763096,0.004442749796316906,0.16471344228591417,0.059179430039050455,0.006898305283218245,0.07872016288239822,0.006869576769194203,0.0003128179145766418,0.1063838778057184,0.012315726488060157,5.7770325855336e-06,0.08904216573925464,0.029664568735475662,5.7770325855336e-06
