Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-10
Test time,01:01:13
E(lx),0.11
Candle E(fc),0.01
CCT(K),100000
Duv,-0.02576
CIE x,0.1489
CIE y,0.0685
CIE u,0.1690
CIE v,0.1166
CIE u',0.1690
CIE v',0.1749
SDCM,100.00
Ra,-21.5
R1,17
R2,8
R3,-99
R4,-78
R5,33
R6,4
R7,-27
R8,-30
R9,-99
R10,-99
R11,-99
R12,-20
R13,19
R14,-10
R15,25
Ee(mW/c©O),0.000
S/P,11.792
Dominant(nm),466.60
Purity(%),91.7
Half width(nm),19.2
Peak(nm),455.7
Center(nm),458.4
Centroid(nm),482.7
R ratio(%),6.6
G ratio(%),6.6
B ratio(%),86.8
CIE1931 X,0.340
CIE1931 Y,0.156
CIE1931 Z,1.788
TLCI-2012,6
Integral Time(ms),5000.00
Peak Signal,7325
Dark Signal,3969
Compensate level,2854
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
717,0.002060,
718,0.002078,
719,0.001312,
720,0.000114,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000001,
725,0.000003,
726,0.000003,
727,0.000003,
728,0.000155,
729,0.000538,
730,0.000650,
731,0.000655,
732,0.000244,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000192,
737,0.000197,
738,0.000199,
739,0.000104,
740,0.000000,
741,0.000000,
742,0.000000,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000550,
751,0.000614,
752,0.000889,
753,0.001744,
754,0.001384,
755,0.001398,
756,0.000571,
757,0.000000,
758,0.000019,
759,0.000104,
760,0.001464,
761,0.002467,
762,0.002441,
763,0.002654,
764,0.000855,
765,0.000916,
766,0.000795,
767,0.000390,
768,0.000789,
769,0.000875,
770,0.000893,
771,0.001017,
772,0.002595,
773,0.003624,
774,0.003654,
775,0.002344,
776,0.001618,
777,0.001809,
778,0.002098,
779,0.001804,
780,0.000453,
