Types,OHSP-350
version,1.70.6
Describe,OHS
Test date,2026-07-10
Test time,01:45:25
E(lx),41.04
Candle E(fc),3.81
CCT(K),16416
Duv,0.05910
CIE x,0.2090
CIE y,0.3235
CIE u,0.1293
CIE v,0.3003
CIE u',0.1293
CIE v',0.4504
SDCM,90.71
Ra,45.0
R1,15
R2,57
R3,77
R4,23
R5,35
R6,56
R7,77
R8,20
R9,-99
R10,19
R11,10
R12,38
R13,22
R14,81
R15,6
Ee(mW/c©O),0.013
S/P,3.328
Dominant(nm),490.70
Purity(%),42.7
Half width(nm),138.5
Peak(nm),434.7
Center(nm),498.6
Centroid(nm),503.0
R ratio(%),1.6
G ratio(%),48.9
B ratio(%),49.5
CIE1931 X,38.816
CIE1931 Y,60.087
CIE1931 Z,86.835
TLCI-2012,10
Integral Time(ms),5000.00
Peak Signal,65534
Dark Signal,4154
Compensate level,2850
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
465,0.904117,
466,0.904060,
467,0.904133,
468,0.903652,
469,0.902322,
470,0.900968,
471,0.899555,
472,0.898315,
473,0.896842,
474,0.897629,
475,0.896862,
476,0.896192,
477,0.894634,
478,0.891865,
479,0.888165,
480,0.885057,
481,0.881195,
482,0.878120,
483,0.874854,
484,0.871265,
485,0.867127,
486,0.863201,
487,0.861349,
488,0.858467,
489,0.855847,
490,0.853887,
491,0.852308,
492,0.852172,
493,0.852551,
494,0.853396,
495,0.854452,
496,0.855529,
497,0.856288,
498,0.857263,
499,0.857344,
500,0.856749,
501,0.856832,
502,0.857376,
503,0.857809,
504,0.857674,
505,0.856791,
506,0.855937,
507,0.856567,
508,0.855095,
509,0.853969,
510,0.852319,
511,0.851359,
512,0.850836,
513,0.850719,
514,0.850579,
515,0.850793,
516,0.851958,
517,0.853212,
518,0.854718,
519,0.855962,
520,0.857780,
521,0.859438,
522,0.861395,
523,0.862919,
524,0.864484,
525,0.867612,
526,0.870479,
527,0.872934,
528,0.876034,
529,0.878209,
530,0.880433,
531,0.881497,
532,0.882877,
533,0.883441,
534,0.884505,
535,0.884885,
536,0.885476,
537,0.886025,
538,0.883096,
539,0.876138,
540,0.863665,
541,0.850651,
542,0.841673,
543,0.833595,
544,0.824626,
545,0.814549,
546,0.806749,
547,0.797230,
548,0.786321,
549,0.774599,
550,0.763974,
551,0.755788,
552,0.746362,
553,0.735922,
554,0.723772,
555,0.711584,
556,0.699380,
557,0.687990,
558,0.680002,
559,0.671697,
560,0.664440,
561,0.656403,
562,0.646003,
563,0.637207,
564,0.626585,
565,0.615755,
566,0.602141,
567,0.585855,
568,0.570640,
569,0.558054,
570,0.548010,
571,0.534636,
572,0.519738,
573,0.504243,
574,0.489323,
575,0.476186,
576,0.461022,
577,0.446099,
578,0.430900,
579,0.415700,
580,0.401944,
581,0.386244,
582,0.370454,
583,0.353512,
584,0.335543,
585,0.320229,
586,0.303965,
587,0.288090,
588,0.274451,
589,0.260484,
590,0.249452,
591,0.235217,
592,0.221629,
593,0.210211,
594,0.198021,
595,0.184365,
596,0.171308,
597,0.158249,
598,0.147519,
599,0.134440,
600,0.120438,
601,0.107664,
602,0.098062,
603,0.092105,
604,0.085578,
605,0.081754,
606,0.076368,
607,0.072668,
608,0.068758,
609,0.063864,
610,0.061373,
611,0.058437,
612,0.054927,
613,0.050185,
614,0.044526,
615,0.042019,
616,0.041486,
617,0.040118,
618,0.039518,
619,0.037711,
620,0.035774,
621,0.032574,
622,0.028306,
623,0.025189,
624,0.026223,
625,0.025491,
626,0.023503,
627,0.021722,
628,0.020903,
629,0.023820,
630,0.024641,
631,0.022675,
632,0.020028,
633,0.017404,
634,0.015914,
635,0.014104,
636,0.012685,
637,0.012666,
638,0.012939,
639,0.014166,
640,0.012429,
641,0.013510,
642,0.012586,
643,0.012248,
644,0.010676,
645,0.008174,
646,0.007244,
647,0.005638,
648,0.005187,
649,0.004708,
650,0.003809,
651,0.002516,
652,0.001901,
653,0.001541,
654,0.002029,
655,0.001963,
656,0.001717,
657,0.001137,
658,0.000517,
659,0.000168,
660,0.000304,
661,0.001256,
662,0.002529,
663,0.002855,
664,0.003015,
665,0.004665,
666,0.004406,
667,0.005722,
668,0.004146,
669,0.002884,
670,0.002039,
671,0.000593,
672,0.000472,
673,0.001069,
674,0.001514,
675,0.001320,
676,0.001127,
677,0.000907,
678,0.000602,
679,0.000656,
680,0.001409,
681,0.003272,
682,0.004586,
683,0.004510,
684,0.002604,
685,0.000703,
686,0.000048,
687,0.000633,
688,0.000657,
689,0.000671,
690,0.000312,
691,0.000014,
692,0.000003,
693,0.000000,
694,0.000000,
695,0.000000,
696,0.000000,
697,0.000000,
698,0.000000,
699,0.000029,
700,0.000033,
701,0.000033,
702,0.000020,
703,0.000000,
704,0.000109,
705,0.000184,
706,0.000791,
707,0.003684,
708,0.004089,
709,0.005013,
710,0.003080,
711,0.001151,
712,0.001019,
713,0.000561,
714,0.001322,
715,0.001819,
716,0.003346,
717,0.003547,
718,0.003220,
719,0.001744,
720,0.000202,
721,0.000453,
722,0.000918,
723,0.000968,
724,0.001539,
725,0.001597,
726,0.001398,
727,0.001165,
728,0.000718,
729,0.001633,
730,0.002137,
731,0.002101,
732,0.000995,
733,0.000060,
734,0.000000,
735,0.000019,
736,0.000643,
737,0.000685,
738,0.000692,
739,0.000474,
740,0.000115,
741,0.000116,
742,0.000071,
743,0.000000,
744,0.000000,
745,0.000000,
746,0.000000,
747,0.000000,
748,0.000360,
749,0.000364,
750,0.001270,
751,0.001317,
752,0.001816,
753,0.004361,
754,0.003847,
755,0.004599,
756,0.002708,
757,0.000961,
758,0.000723,
759,0.000839,
760,0.004266,
761,0.006816,
762,0.006817,
763,0.005668,
764,0.002052,
765,0.001769,
766,0.001635,
767,0.001162,
768,0.002077,
769,0.002288,
770,0.002361,
771,0.001839,
772,0.002999,
773,0.005000,
774,0.004960,
775,0.003954,
776,0.004701,
777,0.005536,
778,0.006864,
779,0.006034,
780,0.002281,
